,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
1556,34031,48,Vietnamese alone in any combination,607,9.04380157687351,5489.58755716222,,168.71949635127183
3103,48113,48,Vietnamese alone in any combination,34074,9.22988068041192,314498.9543043558,,17336.489972400992
983,51760,48,Vietnamese alone in any combination,552,8.46683126964851,4673.690860845978,,1.3664905631131792
3060,53011,48,Vietnamese alone in any combination,4355,6.61530872551209,28809.669499605152,,15742.69358709098
969,45079,48,Vietnamese alone in any combination,1132,7.97597903085534,9028.808262928245,,330.8335894797665
5138,19193,48,Vietnamese alone in any combination,1715,7.34753666943977,12601.025388089205,,2343.849644028657
2246,17019,48,Vietnamese alone in any combination,1341,8.49939383924886,11397.687138432722,,0.396356739247779
1524,13117,48,Vietnamese alone in any combination,600,7.32979146201663,4397.874877209978,,845.0886677707488
3015,53061,48,Vietnamese alone in any combination,13038,5.56136405994379,72509.06461354713,,113865.23881642924
725,06097,48,Vietnamese alone in any combination,2137,7.39890758693307,15811.465513275969,,2669.550832961759
2675,08001,48,Vietnamese alone in any combination,4443,6.60124621517517,29329.33693402328,,16299.262036252623
2184,12127,48,Vietnamese alone in any combination,838,5.76581592525572,4831.7537453642935,,6340.924455939076
4073,12081,48,Vietnamese alone in any combination,1724,6.34384275526356,10936.784910074377,,8138.681457125601
3927,48309,48,Vietnamese alone in any combination,747,8.36034457923595,6245.177400689254,,18.23528605273899
4297,06061,48,Vietnamese alone in any combination,2242,7.4085300130011,16609.924289148465,,2752.7005136471453
2166,12031,48,Vietnamese alone in any combination,5813,6.80005731369965,39528.73316453607,,17127.83299296705
3047,12071,48,Vietnamese alone in any combination,1736,5.48243104813868,9517.500299568748,,15981.782407094835
964,27037,48,Vietnamese alone in any combination,3736,6.48278388195267,24219.680582975176,,15453.406502903483
4079,37063,48,Vietnamese alone in any combination,1661,7.79432376453266,12946.371772888748,,866.481641596162
5122,22103,48,Vietnamese alone in any combination,1072,7.90609355313596,8475.33228896175,,399.53541209694026
784,53053,48,Vietnamese alone in any combination,8079,5.83119602543934,47110.232689524426,,58260.24578027035
4405,42049,48,Vietnamese alone in any combination,469,8.76649243315298,4111.484951148747,,29.29057872229301
1483,34023,48,Vietnamese alone in any combination,4940,9.03069663050806,44611.64135470982,,1305.6904651911575
4821,12033,48,Vietnamese alone in any combination,2001,7.69246113998098,15392.614741101941,,1359.0425258798143
2355,34007,48,Vietnamese alone in any combination,5294,9.36629533293618,49585.16749256414,,3822.3001175232885
4395,12095,48,Vietnamese alone in any combination,12929,6.1404071756769,79389.32437432665,,73000.04923008244
4792,25023,48,Vietnamese alone in any combination,1721,6.13535420004081,10558.944578270235,,9758.525306415891
2740,42029,48,Vietnamese alone in any combination,1407,9.29718622138124,13081.141013483406,,857.3368951323046
2348,06077,48,Vietnamese alone in any combination,8691,9.17663681807835,79754.15058591893,,3786.383398689192
1406,48303,48,Vietnamese alone in any combination,519,7.23357007606758,3754.2228694790742,,854.3413067529506
5239,12021,48,Vietnamese alone in any combination,1829,5.41558801209878,9905.110474128669,,17588.00802856347
4376,12105,48,Vietnamese alone in any combination,1298,6.22715261938731,8082.844099964728,,6803.473348401392
1238,13089,48,Vietnamese alone in any combination,5902,8.91584748278997,52621.3318434264,,940.8365586620376
886,13051,48,Vietnamese alone in any combination,1382,7.64924434737184,10571.255688067882,,1039.6529275135642
4516,09001,48,Vietnamese alone in any combination,2723,8.02453657924215,21850.813105276375,,659.2725148261308
4024,29047,48,Vietnamese alone in any combination,2070,8.25442300893489,17086.65562849522,,142.26985386435734
5224,22033,48,Vietnamese alone in any combination,5856,8.77060661545172,51360.67234008528,,377.86722992356067
4033,39061,48,Vietnamese alone in any combination,1428,9.65778915240275,13791.322909631126,,1859.748361904754
2840,48157,48,Vietnamese alone in any combination,18152,9.17851703608798,166608.441239069,,7953.34939206816
506,18097,48,Vietnamese alone in any combination,1208,10.4469623267947,12619.930490767998,,4501.43445692882
2819,39035,48,Vietnamese alone in any combination,2270,10.0917991358324,22908.384038339547,,5632.543370297337
3829,09009,48,Vietnamese alone in any combination,2043,7.69192221306771,15714.597081297332,,1389.3835179025264
5265,22019,48,Vietnamese alone in any combination,842,8.01477027131059,6748.436568443517,,212.03156169030257
1364,12101,48,Vietnamese alone in any combination,2467,6.41421874318104,15823.877639427626,,10904.011209758348
3853,51041,48,Vietnamese alone in any combination,1934,7.51534934985264,14534.685642615006,,1938.7860554102667
2764,42077,48,Vietnamese alone in any combination,2198,9.62856224823103,21163.579821611802,,2717.807940758537
3846,42011,48,Vietnamese alone in any combination,1494,9.87266631561678,14749.763475531468,,2747.3972879658627
2416,06001,48,Vietnamese alone in any combination,39183,9.64136846914229,377777.7407264023,,49571.81436019081
4774,29183,48,Vietnamese alone in any combination,1142,8.58946489027283,9809.16890469157,,6.0655532746638094
1386,48039,48,Vietnamese alone in any combination,5060,9.3209273281263,47163.89228031908,,3273.6433160420183
5253,22017,48,Vietnamese alone in any combination,986,9.30858245602407,9178.262301639732,,618.4768758282443
97,04013,48,Vietnamese alone in any combination,24731,6.70777531571864,165889.9913330377,,80914.78301795108
2800,36103,48,Vietnamese alone in any combination,2141,7.76449699361168,16623.78806332261,,1211.0304668378237
1390,13067,48,Vietnamese alone in any combination,3347,8.53676725410491,28572.559999489134,,1.3631855038153062
2377,26163,48,Vietnamese alone in any combination,2454,10.0409224749586,24640.423753548406,,5702.11905652467
879,05119,48,Vietnamese alone in any combination,870,9.45920419275868,8229.507647700051,,773.0203921116937
3867,55025,48,Vietnamese alone in any combination,674,8.18286288866624,5515.249586961046,,75.06410074984703
4358,36087,48,Vietnamese alone in any combination,960,7.86895177087912,7554.193700043955,,402.652805844153
3812,32031,48,Vietnamese alone in any combination,1745,5.296679714243,9242.706101354035,,18091.804104371855
1423,18057,48,Vietnamese alone in any combination,955,9.42743385010689,9003.19932685208,,792.3099538295735
2857,48375,48,Vietnamese alone in any combination,1753,6.67596663971323,11702.969519417291,,5938.952548823974
2905,53073,48,Vietnamese alone in any combination,1253,5.48363762762255,6870.997947411055,,11526.06559422947
3769,53063,48,Vietnamese alone in any combination,2754,9.34114623851653,25725.516740874522,,1872.443773247957
4529,31109,48,Vietnamese alone in any combination,5666,6.77175355625475,38368.75564973942,,17249.797141601375
598,08035,48,Vietnamese alone in any combination,1296,4.82771342507838,6256.71659890158,,17635.68335837291
4061,06079,48,Vietnamese alone in any combination,952,7.78873338306686,7414.874180679651,,504.34040440256587
2276,34039,48,Vietnamese alone in any combination,644,9.60877192921143,6188.0491224121615,,768.2084432245887
3899,24003,48,Vietnamese alone in any combination,2028,7.85193609147857,15923.72639351854,,895.8880833325263
4714,12103,48,Vietnamese alone in any combination,8000,6.92419524860836,55393.56198886688,,20285.6646973439
2271,24027,48,Vietnamese alone in any combination,2786,8.28530355971228,23082.855717358416,,149.02741798642998
2715,40109,48,Vietnamese alone in any combination,8500,8.07082598973328,68602.02091273287,,1688.966368807536
160,41039,48,Vietnamese alone in any combination,887,6.95145787060546,6165.9431312270435,,2172.818126469794
2935,17043,48,Vietnamese alone in any combination,4126,9.72603098773726,40129.60385540394,,6035.336800926697
3675,39153,48,Vietnamese alone in any combination,1231,9.40825454864604,11581.561349383275,,978.7347678273597
2459,34003,48,Vietnamese alone in any combination,1102,9.05985740165901,9983.962856628228,,325.2485670200248
4334,24005,48,Vietnamese alone in any combination,2809,8.79283371421402,24699.06990322718,,214.36276030814102
2898,51013,48,Vietnamese alone in any combination,2455,8.98393781613181,22055.567338603592,,536.2156597393775
473,06085,48,Vietnamese alone in any combination,142496,9.52476700749084,1357241.1994994148,,144837.07844792932
145,26125,48,Vietnamese alone in any combination,2383,8.94169654602358,21308.06286917419,,430.65345927335846
4042,01097,48,Vietnamese alone in any combination,3218,8.27373707255831,26624.88589949264,,189.783378856927
5216,13139,48,Vietnamese alone in any combination,1619,7.57278218656085,12260.334360042016,,1442.1493592076056
1213,51700,48,Vietnamese alone in any combination,974,8.06816665641133,7858.394323344636,,195.85177032501883
587,27003,48,Vietnamese alone in any combination,2931,6.62968420155723,19431.60439476424,,10435.526944551244
1435,26161,48,Vietnamese alone in any combination,748,8.61139048087102,6441.320079691523,,6.72295112166104
491,12117,48,Vietnamese alone in any combination,1627,6.15102438247248,10007.716670282725,,9104.499107022828
2869,12115,48,Vietnamese alone in any combination,1250,6.01402271918682,7517.528398983525,,7828.528289937458
2442,36119,48,Vietnamese alone in any combination,593,8.37962341455654,4969.116684832029,,11.123927521762944
1350,06075,48,Vietnamese alone in any combination,18425,7.9258551486833,146033.8811144898,,6429.640655782149
2873,24510,48,Vietnamese alone in any combination,987,9.53783831137543,9413.846413327548,,1029.397989765423
912,17097,48,Vietnamese alone in any combination,1113,8.99755131741302,10014.27461628069,,257.4677327530261
3788,25009,48,Vietnamese alone in any combination,3557,6.15045129368009,21877.155251620083,,19914.195744202374
2311,39049,48,Vietnamese alone in any combination,3902,9.74000598595169,38005.503357183494,,5840.34436821091
1336,49049,48,Vietnamese alone in any combination,676,6.50296787248047,4396.006281796797,,2740.948597001778
530,22051,48,Vietnamese alone in any combination,10379,8.48673697326564,88083.84304552407,,9.247277073819562
3781,22071,48,Vietnamese alone in any combination,7256,9.12529706906631,66213.15553314514,,2688.5602301475933
1210,35001,48,Vietnamese alone in any combination,3936,4.46184882021963,17561.836956384464,,64711.355013798566
2091,11001,48,Vietnamese alone in any combination,2207,8.98079472529719,19820.6139587309,,475.5859978209371
2667,42133,48,Vietnamese alone in any combination,1022,9.53981619918064,9749.692155562614,,1070.0341845366268
1906,40027,48,Vietnamese alone in any combination,4759,7.99947002377275,38069.47784313452,,1272.5987746962392
1655,26081,48,Vietnamese alone in any combination,5164,8.59719250309481,44395.9020859816,,33.552673646025475
6,06081,48,Vietnamese alone in any combination,6142,8.62868769305074,52997.399810717645,,77.18531586866207
1053,06037,48,Vietnamese alone in any combination,109878,10.0245384042183,1101476.2307786983,,249853.85425534792
4203,06113,48,Vietnamese alone in any combination,2792,8.78828613435964,24536.89488713211,,206.10823255420993
3358,23005,48,Vietnamese alone in any combination,1400,5.76373845111725,8069.23383156415,,10609.436950852645
4994,48339,48,Vietnamese alone in any combination,1651,7.88025034260312,13010.293315637751,,668.5278429184677
3338,27139,48,Vietnamese alone in any combination,2043,6.09754934048088,12457.293302602437,,11955.100793257636
322,06067,48,Vietnamese alone in any combination,29537,9.06530229311215,267761.8338316536,,8893.28485704354
3555,51810,48,Vietnamese alone in any combination,2040,7.94531174803764,16208.435965996785,,665.7625532409359
3368,28047,48,Vietnamese alone in any combination,3353,8.17103026514524,27397.464479031987,,400.37743344901605
1847,29510,48,Vietnamese alone in any combination,2438,10.322884452918,25167.192296214085,,7954.497581011668
3379,42071,48,Vietnamese alone in any combination,3160,10.2029291433934,32241.256093123142,,8986.260832729004
560,24021,48,Vietnamese alone in any combination,1275,9.15472933046254,11672.27989633974,,519.214421884099
663,36047,48,Vietnamese alone in any combination,5733,9.46112269766838,54240.61642573282,,5114.694244550101
395,01089,48,Vietnamese alone in any combination,1312,8.39204419245485,11010.361980500764,,20.349965952211154
4188,12001,48,Vietnamese alone in any combination,1643,6.44954339675583,10596.59980086983,,7019.988333288913
2603,42017,48,Vietnamese alone in any combination,1624,9.10521796932102,14786.873982177336,,562.6959856169102
1888,34013,48,Vietnamese alone in any combination,1373,9.48870949406163,13027.99813534662,,1297.5182551043151
4726,31153,48,Vietnamese alone in any combination,1200,6.77628112194661,8131.537346335932,,3634.392996458224
1919,45045,48,Vietnamese alone in any combination,1611,7.76563718251427,12510.44150103049,,908.4816021827414
4596,08013,48,Vietnamese alone in any combination,825,5.67438814446289,4681.370219181885,,6664.422815332992
1032,39017,48,Vietnamese alone in any combination,1557,9.88035173061147,15383.707644562057,,2895.7975897871033
5017,48245,48,Vietnamese alone in any combination,4310,9.36778964574092,40375.17337314337,,3122.800858643852
3308,48485,48,Vietnamese alone in any combination,637,8.01784208745247,5107.365409707223,,158.45083383974546
308,27109,48,Vietnamese alone in any combination,1444,6.50713719711885,9396.30611263962,,5830.704808435873
2510,22055,48,Vietnamese alone in any combination,1474,7.89960668035635,11644.02024684526,,561.0978463265056
1902,10003,48,Vietnamese alone in any combination,1383,9.49426989782331,13130.575268689638,,1321.9625920853357
3316,06071,48,Vietnamese alone in any combination,14776,8.61698249388515,127324.53332964698,,148.93424466618566
677,40143,48,Vietnamese alone in any combination,3815,8.56969817024443,32693.398519482504,,10.761771259007263
3585,51107,48,Vietnamese alone in any combination,6450,8.36112694384764,53929.26878781728,,155.8803547611337
1122,41005,48,Vietnamese alone in any combination,2585,6.69820800852146,17314.867702027976,,8547.29803056895
1645,06095,48,Vietnamese alone in any combination,3286,8.18899763531102,26909.04622963201,,352.63410579532444
4653,22113,48,Vietnamese alone in any combination,1228,7.54192296901671,9261.48140595252,,1166.5605696125224
4591,06083,48,Vietnamese alone in any combination,1948,8.48295767808066,16524.801556901126,,2.2029141743646616
1827,53035,48,Vietnamese alone in any combination,1078,5.06676204656497,5461.969486197038,,12829.585054845038
1818,25013,48,Vietnamese alone in any combination,2384,6.70973779205592,15996.014896261313,,7783.045275008217
1267,48167,48,Vietnamese alone in any combination,2529,9.18375681815529,23225.72099311473,,1125.7008725487563
4170,06053,48,Vietnamese alone in any combination,2356,6.43788704170752,15167.661870262917,,10180.250259983442
357,12011,48,Vietnamese alone in any combination,6821,6.34167243402137,43256.54767245976,,32265.026531388638
3456,08005,48,Vietnamese alone in any combination,5014,5.89563569364147,29560.71736791833,,34443.07207045964
5372,22101,48,Vietnamese alone in any combination,691,7.4135721663312,5122.778366934859,,840.6978021104318
4928,41047,48,Vietnamese alone in any combination,1268,7.17829752437884,9102.081260912368,,2271.0081115065773
3517,06107,48,Vietnamese alone in any combination,759,13.1984121638522,10017.59483236382,,16636.89812382147
4453,34027,48,Vietnamese alone in any combination,1784,7.86213245805199,14026.04430516475,,764.103878604587
4137,53067,48,Vietnamese alone in any combination,4112,5.55130600489963,22826.97029214728,,36156.34329881528
4640,41067,48,Vietnamese alone in any combination,7624,7.48369334281022,57055.67804558512,,8133.794769676612
1101,42091,48,Vietnamese alone in any combination,4978,9.41243017423994,46855.07740736642,,3995.0287237098
1718,29189,48,Vietnamese alone in any combination,3752,9.69001909127948,36356.95163048061,,5166.2990669488745
3482,47093,48,Vietnamese alone in any combination,1678,8.69927252127359,14597.379290697085,,56.00222651942939
1737,36005,48,Vietnamese alone in any combination,3367,9.37008895701274,31549.089518261895,,2452.749784446343
3464,08059,48,Vietnamese alone in any combination,3954,5.75712789450054,22763.683694855135,,30108.162635001845
3395,04019,48,Vietnamese alone in any combination,4150,5.20151422183638,21586.284020620977,,45607.25682867614
1112,19153,48,Vietnamese alone in any combination,3751,7.39804423722831,27750.063933843394,,4693.00934291024
4959,17201,48,Vietnamese alone in any combination,895,8.71587923469008,7800.711915047622,,35.547449500004284
1680,06019,48,Vietnamese alone in any combination,4605,12.5756997634263,57911.09741057811,,75873.84548552535
4975,12073,48,Vietnamese alone in any combination,744,7.0455681301114,5241.902688802882,,1609.936668912476
384,06099,48,Vietnamese alone in any combination,2296,9.60805142011029,22060.086060573223,,2735.217711524322
3411,37051,48,Vietnamese alone in any combination,1034,7.66532693079257,7925.948046439517,,749.2797105340239
1807,32003,48,Vietnamese alone in any combination,13148,6.30364284564558,82880.29613454809,,64387.29565078203
3419,21067,48,Vietnamese alone in any combination,903,8.78198838348495,7930.13551028691,,63.6059307209336
1780,42101,48,Vietnamese alone in any combination,18249,10.0601304260272,183587.32014457037,,43478.78278689657
3535,50007,48,Vietnamese alone in any combination,913,6.12937203289789,5596.116666035773,,5202.9954507655375
818,25005,48,Vietnamese alone in any combination,1075,6.30291735931131,6775.636161259658,,5267.8531888687685
1693,26099,48,Vietnamese alone in any combination,3408,9.36348490977172,31910.756572502025,,2444.346692610518
2594,33011,48,Vietnamese alone in any combination,1533,6.11508830093756,9374.43036533728,,8841.10360357283
342,08041,48,Vietnamese alone in any combination,2016,4.49947455797629,9070.940708880202,,32532.56251624103
4646,18141,48,Vietnamese alone in any combination,721,9.65615480521183,6962.0876145577295,,936.3030140223228
3431,34001,48,Vietnamese alone in any combination,4763,7.50533669436057,35747.918675239394,,4870.762969055419
4618,39113,48,Vietnamese alone in any combination,1753,9.65450653852263,16924.34996203017,,2269.895378465063
4229,36065,48,Vietnamese alone in any combination,1109,6.60382066609048,7323.6371186943425,,4057.466095534805
763,06073,48,Vietnamese alone in any combination,57330,7.85726438502988,450456.967193763,,24921.63201594148
1583,36085,48,Vietnamese alone in any combination,831,8.95884294892582,7444.798490557357,,162.5363448752614
4115,12057,48,Vietnamese alone in any combination,9039,6.9439213943571,62766.10548359383,,22355.921395446883
4864,26065,48,Vietnamese alone in any combination,1545,8.69174608376796,13428.747699421498,,47.40226693088725
3177,36059,48,Vietnamese alone in any combination,1497,8.30693423441172,12435.480548914345,,65.79888967668992
3984,47157,48,Vietnamese alone in any combination,4662,8.22270626420265,38334.256603712754,,402.6348369412951
3152,12009,48,Vietnamese alone in any combination,1577,5.35884275468552,8450.895024139065,,15724.806288473015
273,27053,48,Vietnamese alone in any combination,12169,6.92972786625594,84327.85840446853,,30642.9842630323
2047,13135,48,Vietnamese alone in any combination,18488,8.35386978995953,154446.34467677178,,489.4983221597491
243,09003,48,Vietnamese alone in any combination,3944,7.32282137045952,28881.20748509235,,5620.491175076339
3218,36029,48,Vietnamese alone in any combination,1496,8.8109609744516,13181.197617779593,,129.6383721479922
2000,25021,48,Vietnamese alone in any combination,8880,6.50724636525304,57784.34772344699,,35852.51597560079
2583,42003,48,Vietnamese alone in any combination,2335,10.2061063064067,23831.258225459642,,6665.208691505065
3664,36067,48,Vietnamese alone in any combination,1866,7.52117646578563,14034.515285155985,,1848.9074485158935
4243,34005,48,Vietnamese alone in any combination,1268,8.7182824009324,11054.782084382285,,51.584098577548254
3628,48085,48,Vietnamese alone in any combination,12798,8.75024321067156,111985.61261017462,,698.7160767675555
4258,12099,48,Vietnamese alone in any combination,5077,5.85781219868589,29740.112532728264,,35889.707800970864
824,36081,48,Vietnamese alone in any combination,4595,9.26689393328259,42581.3776234335,,2586.810837741545
5080,01073,48,Vietnamese alone in any combination,1378,9.15443747528346,12614.814840940608,,560.6456275330221
3194,20173,48,Vietnamese alone in any combination,11943,7.78580196530655,92985.83287165614,,6378.101887385545
2016,13121,48,Vietnamese alone in any combination,3476,8.75879472517899,30445.570464722172,,203.9198865704506
4877,13063,48,Vietnamese alone in any combination,8235,8.94192603540921,73636.76090159484,,1489.8284694291879
3941,28059,48,Vietnamese alone in any combination,2235,7.82765143912707,17494.800966449002,,1060.7996924368758
259,06029,48,Vietnamese alone in any combination,2311,12.7165061815012,29387.845785449274,,40764.49187455431
1296,47037,48,Vietnamese alone in any combination,3681,8.73859303838795,32166.760974306046,,181.42601932105293
430,29095,48,Vietnamese alone in any combination,2713,8.30980009122491,22544.48764749318,,116.00892115517935
38,25027,48,Vietnamese alone in any combination,8562,5.74856992257236,49219.255677064546,,65601.29590416356
2539,24031,48,Vietnamese alone in any combination,15595,8.82256236656146,137587.86010652597,,1460.0285209645485
2072,44007,48,Vietnamese alone in any combination,2205,6.85394833374025,15112.956075897251,,6095.422138651515
1595,25025,48,Vietnamese alone in any combination,14223,6.84412934191847,97344.0516301064,,39783.310382410666
1022,36007,48,Vietnamese alone in any combination,597,7.21197562293121,4305.549446889932,,1016.0988102643771
3273,37183,48,Vietnamese alone in any combination,6409,7.62510236028471,48869.2810270647,,5093.507616944921
4657,36055,48,Vietnamese alone in any combination,3091,8.25044110134561,25502.113444259277,,218.9450213873533
3975,17031,48,Vietnamese alone in any combination,15785,10.794362484756,170389.01182187346,,81896.77922459974
2546,34017,48,Vietnamese alone in any combination,2087,9.83509422202987,20525.841641376337,,3628.1746017938194
1148,42045,48,Vietnamese alone in any combination,3806,10.1338749128143,38569.527918171225,,9955.063607597356
5350,01069,48,Vietnamese alone in any combination,284,7.21710350497799,2049.6573954137493,,479.57789987060596
1283,51087,48,Vietnamese alone in any combination,3740,7.73787180569176,28939.64055328718,,2267.9198799827177
691,55079,48,Vietnamese alone in any combination,2194,9.10130853297599,19968.27092134932,,750.1297421975303
1945,48121,48,Vietnamese alone in any combination,8490,8.70451626461258,73901.34308656081,,299.8482075730162
1613,41051,48,Vietnamese alone in any combination,16710,7.2704340966826,121488.95375556625,,25948.865350166092
441,36001,48,Vietnamese alone in any combination,504,7.18668601639032,3622.0897522607215,,891.391427328704
3607,27123,48,Vietnamese alone in any combination,4194,7.32246367501573,30710.412653015974,,5980.341879283767
2625,42041,48,Vietnamese alone in any combination,1194,10.3254143960222,12328.544788850508,,3906.6013341125445
3240,42095,48,Vietnamese alone in any combination,991,9.34126589870187,9257.194505613554,,673.9761747626499
624,18003,48,Vietnamese alone in any combination,984,10.1293450127347,9967.275492530944,,2559.3759842321383
2653,25017,48,Vietnamese alone in any combination,11356,6.47873808499852,73572.5496932432,,47159.46759241372
1966,51059,48,Vietnamese alone in any combination,34285,8.53482384337623,292616.43547015404,,11.403925632382704
3256,16001,48,Vietnamese alone in any combination,1220,7.60417592318377,9277.094626284199,,1015.6402685415778
999,31055,48,Vietnamese alone in any combination,1917,6.90902409700064,13244.599193950227,,4954.016934585871
262,,48,Vietnamese alone in any combination,1750937,,14912005.421257105,8.516585931565274,1.3130469646393599
