,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
1373,12101,19,Filipino alone (420-421),2013,6.41421874318104,12911.822330023433,,9792.714483444775
3146,34037,19,Filipino alone (420-421),616,7.23509578320437,4456.819002453892,,1181.179103016121
3466,08059,19,Filipino alone (420-421),944,5.75712789450054,5434.72873240851,,7736.1587133717485
1754,36027,19,Filipino alone (420-421),851,7.23323538932663,6155.483316316962,,1636.1788263738745
3208,36029,19,Filipino alone (420-421),1016,8.8109609744516,8951.936350042826,,37.11418693846265
2187,12127,19,Filipino alone (420-421),1797,5.76581592525572,10361.171217684529,,14637.31311985762
1851,34021,19,Filipino alone (420-421),2182,8.80007432977821,19201.762187576056,,70.88610329153128
1747,36005,19,Filipino alone (420-421),5169,9.37008895701274,48433.98981879885,,2909.543524553922
3367,28047,19,Filipino alone (420-421),771,8.17103026514524,6299.864334426979,,155.29816881330467
3851,51041,19,Filipino alone (420-421),1051,7.51534934985264,7898.632166695124,,1282.0993846761955
3048,53011,19,Filipino alone (420-421),3015,6.61530872551209,19945.155807418952,,12114.630506177013
3484,47093,19,Filipino alone (420-421),1031,8.69927252127359,8968.949969433072,,6.5061854291840495
1986,25021,19,Filipino alone (420-421),2267,6.50724636525304,14751.927510028641,,10117.676317515998
3430,34001,19,Filipino alone (420-421),3038,7.50533669436057,22801.21287746741,,3773.5093071507486
1384,48039,19,Filipino alone (420-421),5209,9.3209273281263,48552.710452209896,,2560.3930845644645
3494,17089,19,Filipino alone (420-421),5607,8.93582712703462,50103.18270128312,,559.8700094219942
3176,36059,19,Filipino alone (420-421),11932,8.30693423441172,99118.33928500065,,1168.2137990029867
1863,10005,19,Filipino alone (420-421),636,7.14701484247635,4545.501439814959,,1379.6078911855343
1388,13067,19,Filipino alone (420-421),2280,8.53676725410491,19463.829339359196,,15.73200268941351
3505,24025,19,Filipino alone (420-421),1340,8.49967772287257,11389.568148649245,,19.34613038793548
1708,29189,19,Filipino alone (420-421),2883,9.69001909127948,27936.32504015874,,3301.891827994888
3521,06107,19,Filipino alone (420-421),5609,13.1984121638522,74029.893827047,,117583.61290580554
2078,44007,19,Filipino alone (420-421),1561,6.85394833374025,10699.01334896853,,4867.745005355946
3838,42011,19,Filipino alone (420-421),565,9.87266631561678,5578.056468323481,,886.8183863303906
3605,27123,19,Filipino alone (420-421),1617,7.32246367501573,11840.423762500435,,2721.6834036193704
3104,48113,19,Filipino alone (420-421),9773,9.22988068041192,90203.6238896657,,3637.0958586131374
3044,12071,19,Filipino alone (420-421),1988,5.48243104813868,10899.072923699696,,19568.46875808391
3717,55133,19,Filipino alone (420-421),664,8.3518535098784,5545.630730559257,,47.684014611114684
1508,06041,19,Filipino alone (420-421),2077,7.54624044447702,15673.54140317877,,2393.954454757923
3297,36071,19,Filipino alone (420-421),1376,7.17748622336131,9876.221043345162,,2862.5831563457054
1341,06075,19,Filipino alone (420-421),36479,7.9258551486833,289127.2699688181,,17568.50351812691
1498,04021,19,Filipino alone (420-421),2361,5.73515135519068,13540.692349605195,,19646.804329551665
2049,13135,19,Filipino alone (420-421),2751,8.35386978995953,22981.495792178666,,194.59664786336467
1496,47065,19,Filipino alone (420-421),1030,8.27209467064729,8520.257510766709,,124.54996212404893
2130,48141,19,Filipino alone (420-421),2214,5.97715026783339,13233.410692983125,,15462.077107642526
3791,25009,19,Filipino alone (420-421),1232,6.15045129368009,7577.3559938138715,,7512.549327447219
3738,36061,19,Filipino alone (420-421),11659,9.11068287012895,106221.45158283344,,2809.0390632517506
3080,06047,19,Filipino alone (420-421),2715,10.0848509111274,27380.370223710892,,5827.139381789492
3072,12113,19,Filipino alone (420-421),1532,6.85035244787675,10494.739950147181,,4796.788812038515
1837,29510,19,Filipino alone (420-421),637,10.322884452918,6575.677396508766,,1847.543683585258
2012,49011,19,Filipino alone (420-421),1707,6.7146261903752,11461.866906970467,,6196.094020671653
3244,16001,19,Filipino alone (420-421),1410,7.60417592318377,10721.888051689115,,1454.5000413406171
3765,53063,19,Filipino alone (420-421),1776,9.34114623851653,16589.875719605356,,924.0387109659412
1930,45045,19,Filipino alone (420-421),692,7.76563718251427,5373.820930299875,,504.9187331779292
1461,34015,19,Filipino alone (420-421),2801,8.86373505241287,24827.32188180845,,166.62579654808005
1932,48121,19,Filipino alone (420-421),3086,8.70451626461258,26862.137192594422,,22.130232627448336
3153,12009,19,Filipino alone (420-421),2419,5.35884275468552,12963.040623584275,,25723.7926880286
1455,51550,19,Filipino alone (420-421),3883,8.13448037946258,31586.1873134532,,914.709190597895
3780,22071,19,Filipino alone (420-421),595,9.12529706906631,5429.5517560944545,,152.01858479338267
1482,34023,19,Filipino alone (420-421),16127,9.03069663050806,145638.0445602035,,2722.37487539601
1521,13117,19,Filipino alone (420-421),757,7.32979146201663,5548.652136746588,,1259.8058037178396
3237,42095,19,Filipino alone (420-421),1029,9.34126589870187,9612.162609764224,,535.5581826138267
3704,06087,19,Filipino alone (420-421),2686,6.60477066574689,17740.414008196145,,10906.444513210037
1602,25025,19,Filipino alone (420-421),1911,6.84412934191847,13079.131172406196,,6025.622365055686
1411,48303,19,Filipino alone (420-421),966,7.23357007606758,6987.628693481282,,1856.3875865508037
3638,48085,19,Filipino alone (420-421),6573,8.75024321067156,57515.34862374416,,111.78499099004486
3868,55025,19,Filipino alone (420-421),1036,8.18286288866624,8477.445952658223,,197.81727436543025
1573,36085,19,Filipino alone (420-421),5700,8.95884294892582,51065.404808877174,,655.0862174682012
3652,36067,19,Filipino alone (420-421),809,7.52117646578563,6084.6317608205745,,976.5012482777925
3095,06101,19,Filipino alone (420-421),1009,8.5510065151947,8627.965573831452,,4.779788198904247
2178,12031,19,Filipino alone (420-421),13587,6.80005731369965,92392.37872123714,,44994.51038988824
1413,53005,19,Filipino alone (420-421),842,7.76537744058866,6538.447804975652,,614.740122346829
1566,34031,19,Filipino alone (420-421),5062,9.04380157687351,45779.7235821337,,909.8890854234259
3397,04019,19,Filipino alone (420-421),3682,5.20151422183638,19151.97536480155,,43023.82641907404
3903,24003,19,Filipino alone (420-421),4095,7.85193609147857,32153.678294604742,,2414.684029864634
3802,34019,19,Filipino alone (420-421),808,8.28475424927347,6694.0814334129645,,90.72070815835092
3034,06039,19,Filipino alone (420-421),774,10.3301170339708,7995.5105842934,,2264.003999765279
2113,48355,19,Filipino alone (420-421),2058,9.30081268503305,19141.072505798016,,954.3617950871292
3676,39153,19,Filipino alone (420-421),672,9.40825454864604,6322.347056690139,,417.7204081407704
3320,06071,19,Filipino alone (420-421),42579,8.61698249388515,366902.4976071358,,0.3460921147360236
1898,10003,19,Filipino alone (420-421),1746,9.49426989782331,16576.9952415995,,1335.0597186676243
3202,10001,19,Filipino alone (420-421),1099,8.13076241242068,8935.707891250328,,262.8703908697397
2146,06065,19,Filipino alone (420-421),49012,7.82369547038076,383454.9623943018,,31065.55836430569
3695,48215,19,Filipino alone (420-421),4547,9.33738937238067,42457.10947621491,,2341.188598236947
1534,48029,19,Filipino alone (420-421),10603,8.87285395214993,94078.8704546457,,678.797160522189
3189,20173,19,Filipino alone (420-421),1198,7.78580196530655,9327.390754437247,,833.3391035027861
3816,32031,19,Filipino alone (420-421),10660,5.296679714243,56462.60575383038,,117722.12254146974
1327,49049,19,Filipino alone (420-421),1234,6.50296787248047,8024.6623546409,,5529.702183991551
1291,47037,19,Filipino alone (420-421),962,8.73859303838795,8406.526502929208,,13.567882533582848
4264,12099,19,Filipino alone (420-421),5248,5.85781219868589,30741.79841870355,,40035.74123364979
2281,34039,19,Filipino alone (420-421),7334,9.60877192921143,70470.73332883664,,7172.6462582040685
4958,17201,19,Filipino alone (420-421),1086,8.71587923469008,9465.444848873427,,10.018114537819649
966,45079,19,Filipino alone (420-421),1099,7.97597903085534,8765.600954910018,,455.58888636930413
4295,06061,19,Filipino alone (420-421),7936,7.4085300130011,58794.09418317673,,11644.144704931521
367,12011,19,Filipino alone (420-421),7414,6.34167243402137,47017.159425834434,,38478.792278999084
4308,17197,19,Filipino alone (420-421),8126,8.62626525664148,70097.03147546867,,0.33615226946759375
371,06099,19,Filipino alone (420-421),5943,9.60805142011029,57100.64958971545,,5803.783192224761
949,27037,19,Filipino alone (420-421),1333,6.48278388195267,8641.55091464291,,6087.785765360656
4931,41047,19,Filipino alone (420-421),1053,7.17829752437884,7558.747293170918,,2188.1613448643934
2907,53073,19,Filipino alone (420-421),1322,5.48363762762255,7249.3689437170115,,13002.827853616342
2452,34003,19,Filipino alone (420-421),20596,9.05985740165901,186596.82304456894,,3987.818819911212
344,08041,19,Filipino alone (420-421),4044,4.49947455797629,18195.875112456117,,68656.4349826244
2901,51013,19,Filipino alone (420-421),2325,8.98393781613181,20887.655422506457,,308.229791065641
2450,36119,19,Filipino alone (420-421),7671,8.37962341455654,64280.09121306322,,442.62348936526075
929,48491,19,Filipino alone (420-421),2463,8.11460112432839,19986.262569220824,,628.7047722776477
397,01089,19,Filipino alone (420-421),913,8.39204419245485,7661.936347711278,,47.37371529198175
4341,24005,19,Filipino alone (420-421),8543,8.79283371421402,75117.17842053037,,255.68408068083048
4901,51510,19,Filipino alone (420-421),1735,8.99516966563308,15606.619369873393,,244.42200681364065
415,06007,19,Filipino alone (420-421),1198,7.82909703481818,9379.25824771218,,749.0664602131237
4353,36087,19,Filipino alone (420-421),4823,7.86895177087912,37951.95439094999,,2719.3201177477235
4880,34041,19,Filipino alone (420-421),606,8.56613150820668,5191.075693973248,,1.7476457662892548
426,29095,19,Filipino alone (420-421),2191,8.30980009122491,18206.771999873778,,210.60048536855535
2735,42029,19,Filipino alone (420-421),1391,9.29718622138124,12932.386033941306,,638.2001327574727
906,17097,19,Filipino alone (420-421),10332,8.99755131741302,92962.70021151133,,1474.074186070541
2721,40109,19,Filipino alone (420-421),1598,8.07082598973328,12897.17993159378,,481.65197534333674
440,36001,19,Filipino alone (420-421),1438,7.18668601639032,10334.45449156928,,2953.5250379758086
989,51760,19,Filipino alone (420-421),415,8.46683126964851,3513.734976904132,,9.715018213351403
333,06067,19,Filipino alone (420-421),41936,9.06530229311215,380162.5169639512,,8321.88240641741
4160,12091,19,Filipino alone (420-421),1985,7.0160841442966,13926.92702642875,,5105.443810844058
2248,17019,19,Filipino alone (420-421),1240,8.49939383924886,10539.248360668587,,17.987082683986262
236,09003,19,Filipino alone (420-421),2817,7.32282137045952,20628.387800584467,,4738.871386370161
4174,06053,19,Filipino alone (420-421),11993,6.43788704170752,77209.57929119829,,57097.35792115857
2681,08001,19,Filipino alone (420-421),1283,6.60124621517517,8469.398894069744,,5227.833204885141
1066,06037,19,Filipino alone (420-421),334617,10.0245384042183,3354380.9672043147,,660264.8818966021
4186,12001,19,Filipino alone (420-421),1952,6.44954339675583,12589.50871046738,,9194.230624727326
2489,06059,19,Filipino alone (420-421),79309,9.16850397509893,727144.8817611211,,23875.1250844883
265,06029,19,Filipino alone (420-421),16883,12.7165061815012,214692.77386228478,,283342.78096607275
5049,12019,19,Filipino alone (420-421),3133,6.38683851408063,20009.96506461461,,15621.973277853771
5044,48187,19,Filipino alone (420-421),600,8.49935933339922,5099.615600039531,,8.708414866929562
4270,08031,19,Filipino alone (420-421),1262,6.69751589354803,8452.265057657614,,4663.474884050743
2939,17043,19,Filipino alone (420-421),14646,9.72603098773726,142447.44984639992,,17921.913033329907
4214,06113,19,Filipino alone (420-421),3299,8.78828613435964,28992.55595725245,,93.61338096911554
282,27053,19,Filipino alone (420-421),2895,6.92972786625594,20061.562172810944,,8269.443167430865
2262,24027,19,Filipino alone (420-421),2916,8.28530355971228,24159.945180121013,,326.3303789236362
5010,48245,19,Filipino alone (420-421),725,9.36778964574092,6791.647493162167,,405.5928372446791
5009,48061,19,Filipino alone (420-421),804,8.89977672876766,7155.420489929199,,63.00804198623286
4241,34005,19,Filipino alone (420-421),3474,8.7182824009324,30287.31306083916,,33.670654606702264
2698,51710,19,Filipino alone (420-421),4685,8.23998092338233,38604.310626046215,,675.9891855371108
1006,31055,19,Filipino alone (420-421),928,6.90902409700064,6411.574362016594,,2716.1342583005794
4992,48339,19,Filipino alone (420-421),1508,7.88025034260312,11883.417516645506,,824.8507356616333
2706,17167,19,Filipino alone (420-421),535,8.48370555303472,4538.782470873575,,9.913987576422977
4982,12073,19,Filipino alone (420-421),1293,7.0455681301114,9109.91959223404,,3204.4567104210555
5040,37133,19,Filipino alone (420-421),1552,6.45193705943568,10013.406316244176,,7294.050763206422
4863,26065,19,Filipino alone (420-421),567,8.69174608376796,4928.220029496433,,2.9321949857887972
896,13051,19,Filipino alone (420-421),715,7.64924434737184,5469.209708370866,,673.5609615575577
2307,39049,19,Filipino alone (420-421),3168,9.74000598595169,30856.338963494953,,3975.1633109375252
609,08035,19,Filipino alone (420-421),1094,4.82771342507838,5281.518487035747,,15731.911079534932
4479,39095,19,Filipino alone (420-421),854,9.99315210642463,8534.151898886634,,1610.6474119070645
793,53053,19,Filipino alone (420-421),11480,5.83119602543934,66942.13037204363,,89274.20810212381
621,18003,19,Filipino alone (420-421),888,10.1293450127347,8994.858371308414,,2023.4190067301497
4664,36055,19,Filipino alone (420-421),1297,8.25044110134561,10700.822108445256,,176.97661504736607
2798,36103,19,Filipino alone (420-421),4613,7.76449699361168,35817.62463153068,,3374.873285839765
4494,12097,19,Filipino alone (420-421),1841,5.77148438171093,10625.302746729822,,14936.203658332304
644,36047,19,Filipino alone (420-421),8764,9.46112269766838,82917.27932236568,,6202.874496134904
4632,41067,19,Filipino alone (420-421),5242,7.48369334281022,39229.520503011176,,6766.44938046239
4619,39113,19,Filipino alone (420-421),969,9.65450653852263,9355.216835828429,,1037.3612997819946
774,06073,19,Filipino alone (420-421),157618,7.85726438502988,1238446.2978396395,,91656.70401470274
4472,18089,19,Filipino alone (420-421),1400,10.6426965968085,14899.7752355319,,5728.765152740345
4497,09001,19,Filipino alone (420-421),4283,8.02453657924215,34369.09016889413,,1517.8027885633574
4607,08013,19,Filipino alone (420-421),705,5.67438814446289,4000.4436418463374,,6116.332080742503
2371,26163,19,Filipino alone (420-421),5163,10.0409224749586,51841.28273821125,,10426.646877760712
2835,48157,19,Filipino alone (420-421),12218,9.17851703608798,112143.12114692295,,3813.571274194098
746,04015,19,Filipino alone (420-421),746,4.626854005375,3451.63308800975,,11894.13839140636
688,55079,19,Filipino alone (420-421),2192,9.10130853297599,19950.06830428337,,508.14551092513204
2832,39035,19,Filipino alone (420-421),2417,10.0917991358324,24391.87851130691,,5236.872408713144
4587,06083,19,Filipino alone (420-421),6589,8.48295767808066,55894.208140873474,,123.44485293636991
4576,20091,19,Filipino alone (420-421),1522,7.82799298041637,11914.205316193716,,954.3113632681946
2353,34007,19,Filipino alone (420-421),4119,9.36629533293618,38579.77047636413,,2295.1285000366365
728,21111,19,Filipino alone (420-421),1458,9.77015065884852,14244.879660601142,,1929.268707698433
4552,06089,19,Filipino alone (420-421),863,6.50023187193536,5609.700105480216,,3877.20964563578
670,40143,19,Filipino alone (420-421),970,8.56969817024443,8312.607225137099,,2.4381447348876066
4680,51179,19,Filipino alone (420-421),877,7.34319508370748,6439.98208841146,,1429.339551130401
594,37067,19,Filipino alone (420-421),1414,7.83626226629024,11080.4748445344,,868.1732035452859
588,27003,19,Filipino alone (420-421),568,6.62968420155723,3765.6606264845063,,2249.674322317674
884,05119,19,Filipino alone (420-421),1024,9.45920419275868,9686.225093384888,,721.4521959838045
4374,12105,19,Filipino alone (420-421),1822,6.22715261938731,11345.872072523678,,10430.80751168588
4383,12095,19,Filipino alone (420-421),12398,6.1404071756769,76128.76816404221,,76217.38561206918
4832,12005,19,Filipino alone (420-421),634,6.97953664653069,4425.026233900458,,1705.823768251098
475,06085,19,Filipino alone (420-421),91414,9.52476700749084,870697.0512227677,,74859.34997490657
4812,12033,19,Filipino alone (420-421),3774,7.69246113998098,29031.34834228822,,3245.713569676024
864,51153,19,Filipino alone (420-421),4932,8.00437063124064,39477.55595327884,,1868.2146841894007
4811,12069,19,Filipino alone (420-421),1839,6.12064824862314,11255.872129217954,,11486.259605643045
487,12117,19,Filipino alone (420-421),2173,6.15102438247248,13366.175983112698,,13244.475109165794
2418,06001,19,Filipino alone (420-421),88349,9.64136846914229,851805.2628802521,,92195.1582887254
508,18097,19,Filipino alone (420-421),1758,10.4469623267947,18365.759770505083,,5868.906761044743
4421,06025,19,Filipino alone (420-421),788,7.94575346763843,6261.253732499083,,358.0545051664349
2871,24510,19,Filipino alone (420-421),2166,9.53783831137543,20658.957782439178,,1825.3593184716212
2867,12115,19,Filipino alone (420-421),980,6.01402271918682,5893.742264803083,,6654.444828047612
4772,29183,19,Filipino alone (420-421),1261,8.58946489027283,10831.315226634038,,1.1629603352813143
526,22051,19,Filipino alone (420-421),1256,8.48673697326564,10659.341638421643,,22.2496448430946
4763,34025,19,Filipino alone (420-421),5155,8.06339794982392,41566.816431342304,,1596.0937873803798
834,36081,19,Filipino alone (420-421),41106,9.26689393328259,380924.9420215142,,17210.55622958905
2775,48453,19,Filipino alone (420-421),4022,8.31189358502576,33430.43599897361,,381.39415833395344
4442,34027,19,Filipino alone (420-421),4963,7.86213245805199,39019.76338931203,,2849.312241447063
4730,31153,19,Filipino alone (420-421),569,6.77628112194661,3855.7039583876212,,1933.8519755386367
568,24021,19,Filipino alone (420-421),1249,9.15472933046254,11434.256933747713,,357.3558234797848
817,25005,19,Filipino alone (420-421),765,6.30291735931131,4821.731779873153,,4106.5968076950285
4711,12103,19,Filipino alone (420-421),5350,6.92419524860836,37044.444580054726,,15382.261572759153
2330,06077,19,Filipino alone (420-421),33255,9.17663681807835,305169.0573851955,,10310.045495330014
230,06055,19,Filipino alone (420-421),6555,7.83478434988717,51357.0114135104,,4039.8607101429316
4154,44005,19,Filipino alone (420-421),627,5.80664401204034,3640.765795549293,,4962.100004084828
711,06097,19,Filipino alone (420-421),3649,7.39890758693307,26998.61378471877,,5439.418649411795
1089,42091,19,Filipino alone (420-421),3269,9.41243017423994,30769.234239590365,,2053.616817183909
5303,06115,19,Filipino alone (420-421),958,8.16969847009909,7826.571134354929,,194.1114401048983
65,53033,19,Filipino alone (420-421),44937,6.00819917603582,269990.44637352164,,306498.82292389596
4046,01097,19,Filipino alone (420-421),783,8.27373707255831,6478.336127813157,,93.78988304999316
1201,35001,19,Filipino alone (420-421),2463,4.46184882021963,10989.533644200948,,42582.40453572611
4051,06079,19,Filipino alone (420-421),2910,7.78873338306686,22665.214144724563,,2010.0167459041502
5264,24037,19,Filipino alone (420-421),1048,7.03298391275404,7370.567140566234,,2638.9600093934378
2980,48099,19,Filipino alone (420-421),489,7.5506482766488,3692.267007281263,,559.0037932828034
4072,12081,19,Filipino alone (420-421),1240,6.34384275526356,7866.365016526814,,6423.365998020604
5236,06031,19,Filipino alone (420-421),3274,13.1460830121844,43040.27578189172,,67074.22403771554
2628,25017,19,Filipino alone (420-421),3448,6.47873808499852,22338.6889170749,,15806.630456084691
1163,48201,19,Filipino alone (420-421),28130,9.69979688545933,272855.28638797096,,32808.60731899966
4087,37063,19,Filipino alone (420-421),1345,7.79432376453266,10483.365463296428,,916.5722045395133
2538,24031,19,Filipino alone (420-421),13743,8.82256236656146,121248.47460365415,,564.8234663580158
116,04013,19,Filipino alone (420-421),27645,6.70777531571864,185436.44860304182,,101069.19387711529
5221,22033,19,Filipino alone (420-421),1054,8.77060661545172,9244.219372686113,,23.960089142220454
1152,42045,19,Filipino alone (420-421),1427,10.1338749128143,14461.039500586005,,3271.142638111968
2230,37119,19,Filipino alone (420-421),2159,8.54737696345696,18453.78686410358,,11.334641324130827
127,26125,19,Filipino alone (420-421),5899,8.94169654602358,52747.0679249931,,611.1117451429127
5218,06069,19,Filipino alone (420-421),582,6.69230492645063,3894.921467194267,,2162.3432455043953
1216,51700,19,Filipino alone (420-421),1109,8.06816665641133,8947.596821960165,,337.50896350062135
2974,24033,19,Filipino alone (420-421),10326,8.69711357937041,89806.39482057885,,61.669047617103296
2614,42017,19,Filipino alone (420-421),2155,9.10521796932102,19621.744723886797,,507.71386933683885
47,37081,19,Filipino alone (420-421),1294,8.10161151869551,10483.485305191989,,347.5089041255597
3955,17031,19,Filipino alone (420-421),68445,10.794362484756,738820.1402691244,,323647.40528229484
2598,33011,19,Filipino alone (420-421),932,6.11508830093756,5699.262296473807,,5847.133612621098
1274,51087,19,Filipino alone (420-421),1123,7.73787180569176,8689.630037791847,,873.5327708166628
3016,53061,19,Filipino alone (420-421),12852,5.56136405994379,71474.65089839758,,120220.63226508832
1268,48167,19,Filipino alone (420-421),1565,9.18375681815529,14372.579420413029,,497.6848815008197
15,06081,19,Filipino alone (420-421),72935,8.62868769305074,629333.3368926557,,5.71786605064889
3005,49035,19,Filipino alone (420-421),2878,7.03761323308293,20254.250884812674,,7204.8455589086
1253,34035,19,Filipino alone (420-421),5182,8.49075088837635,43999.071103566246,,86.34414524966196
2571,42003,19,Filipino alone (420-421),1566,10.2061063064067,15982.762475832891,,3940.4653788203436
26,25027,19,Filipino alone (420-421),1019,5.74856992257236,5857.792751101235,,8400.793466182864
3994,47157,19,Filipino alone (420-421),2411,8.22270626420265,19824.944802992588,,380.23890952704033
5345,04027,19,Filipino alone (420-421),823,7.17982753360136,5908.998060153919,,1706.5869414331457
4006,48423,19,Filipino alone (420-421),859,8.61244432946775,7398.089679012798,,0.04690126144774941
5333,12035,19,Filipino alone (420-421),1176,5.73419787995318,6743.416706824939,,9792.426086534271
5325,17163,19,Filipino alone (420-421),1045,9.61399331557159,10046.623014772313,,1032.8296574921098
1229,13089,19,Filipino alone (420-421),1102,8.91584748278997,9825.263926034546,,96.56195447204895
2206,06013,19,Filipino alone (420-421),51067,8.44669782001382,431347.5175746458,,1530.7825345340295
1219,53077,19,Filipino alone (420-421),620,7.10418910212925,4404.597243320135,,1424.2503229826266
5320,24043,19,Filipino alone (420-421),658,9.55038670623347,6284.154452701623,,569.781459620431
4031,39061,19,Filipino alone (420-421),1305,9.65778915240275,12603.414843885588,,1405.9442773920578
1133,41005,19,Filipino alone (420-421),1567,6.69820800852146,10496.091949353127,,5786.373976728523
2551,34017,19,Filipino alone (420-421),22644,9.83509422202987,222705.87356364436,,33441.98665720607
176,48439,19,Filipino alone (420-421),8124,9.14167887342637,74266.99916771583,,2212.3487531644755
5195,13215,19,Filipino alone (420-421),535,8.82887511941438,4723.448188886694,,23.378643313425506
218,12086,19,Filipino alone (420-421),5699,6.47824733374993,36919.53155504085,,26137.8440572466
4122,09011,19,Filipino alone (420-421),1624,6.49203571399902,10543.065999534409,,7352.69802986623
2669,42133,19,Filipino alone (420-421),513,9.53981619918064,4893.925710179668,,434.1868697205899
5158,13153,19,Filipino alone (420-421),951,8.62820220393138,8205.420295938742,,0.0666034830602893
204,06111,19,Filipino alone (420-421),20087,8.33556426989329,167436.4794893465,,1623.2102843974917
4133,53067,19,Filipino alone (420-421),2823,5.55130600489963,15671.336851831657,,26580.97556678019
4114,12057,19,Filipino alone (420-421),6061,6.9439213943571,42087.10757119839,,17023.417876211537
149,41039,19,Filipino alone (420-421),835,6.95145787060546,5804.467321955559,,2324.2034955708136
2956,45015,19,Filipino alone (420-421),2492,7.46778846623145,18609.728857848775,,3307.4017365466098
5151,34029,19,Filipino alone (420-421),3835,7.76820955960019,29791.08366106673,,2781.3848919484926
277,,19,Filipino alone (420-421),2308847,,19901876.716591813,8.619833499834252,1.4328972738229513
