,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
3033,53061,37,Taiwanese alone in any combination,793,5.56136405994379,4410.161699535425,,9104.441304197007
1874,34013,37,Taiwanese alone in any combination,612,9.48870949406163,5807.090210365718,,177.78661576193602
2408,06001,37,Taiwanese alone in any combination,5407,9.64136846914229,52130.87931265236,,2586.527563167934
1955,51059,37,Taiwanese alone in any combination,1297,8.53482384337623,11069.66652485897,,223.27270528448332
3733,36061,37,Taiwanese alone in any combination,2913,9.11068287012895,26539.419200685636,,75.46550877931236
3268,37183,37,Taiwanese alone in any combination,1033,7.62510236028471,7876.730738174105,,1812.5360909296237
4581,06083,37,Taiwanese alone in any combination,486,8.48295767808066,4122.717431547201,,105.88704209759645
3106,48113,37,Taiwanese alone in any combination,869,9.22988068041192,8020.766311277958,,68.2039004201929
650,36047,37,Taiwanese alone in any combination,1506,9.46112269766838,14248.45078268858,,393.8558884189291
1991,25021,37,Taiwanese alone in any combination,834,6.50724636525304,5427.043468621035,,4975.407760382064
131,26125,37,Taiwanese alone in any combination,959,8.94169654602358,8575.086987636614,,0.06186021872050614
2032,13121,37,Taiwanese alone in any combination,1232,8.75879472517899,10790.835101420516,,44.91321456413672
1260,34035,37,Taiwanese alone in any combination,726,8.49075088837635,6164.285144961231,,152.93917970313103
166,48439,37,Taiwanese alone in any combination,1335,9.14167887342637,12204.141296024203,,49.188237678286995
466,06085,37,Taiwanese alone in any combination,11293,9.52476700749084,107563.19381559406,,3734.2541908167254
2478,06059,37,Taiwanese alone in any combination,11039,9.16850397509893,101211.1153811171,,528.3586535365956
1487,34023,37,Taiwanese alone in any combination,1349,9.03069663050806,12182.409754555374,,8.843925823781525
4209,06113,37,Taiwanese alone in any combination,662,8.78828613435964,5817.8454209460815,,17.254029981897567
3325,06071,37,Taiwanese alone in any combination,3180,8.61698249388515,27402.004330554777,,352.0883263897009
2773,48453,37,Taiwanese alone in any combination,782,8.31189358502576,6499.900783490145,,318.14324485717555
2305,39049,37,Taiwanese alone in any combination,766,9.74000598595169,7460.844585238995,,478.3970497211862
1036,06037,37,Taiwanese alone in any combination,25030,10.0245384042183,250914.19625758403,,28915.089411720757
1765,42101,37,Taiwanese alone in any combination,684,10.0601304260272,6881.129211402605,,843.3675235231416
2547,34017,37,Taiwanese alone in any combination,681,9.83509422202987,6697.699165202342,,533.8176992739086
2466,34003,37,Taiwanese alone in any combination,977,9.05985740165901,8851.480681420851,,11.849521010068475
2542,24031,37,Taiwanese alone in any combination,3133,8.82256236656146,27641.087894437052,,50.66408417234188
2134,06065,37,Taiwanese alone in any combination,1734,7.82369547038076,13566.287945640237,,2198.6241752298115
