,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
770,06073,42,Korean alone in any combination,25023,7.85726438502988,196612.32670660267,,13650.944600665487
402,01089,42,Korean alone in any combination,2384,8.39204419245485,20006.633354812362,,99.04162932467608
777,53053,42,Korean alone in any combination,17249,5.83119602543934,100582.30024280318,,131841.23668349278
4482,39095,42,Korean alone in any combination,679,9.99315210642463,6785.350280262323,,1325.6807923879953
14,06081,42,Korean alone in any combination,7060,8.62868769305074,60918.535112938225,,7.60436831010572
239,09003,42,Korean alone in any combination,2835,7.32282137045952,20760.19858525274,,4594.539176636732
552,13059,42,Korean alone in any combination,1220,8.27842913994894,10099.683550737707,,122.93657430287978
5124,33015,42,Korean alone in any combination,730,5.64028220897423,4117.406012551188,,6376.907505009692
4760,34025,42,Korean alone in any combination,3194,8.06339794982392,25754.493051737598,,905.5781484895306
801,26077,42,Korean alone in any combination,737,8.71397799109978,6422.201779440537,,10.281058241626786
4916,51199,42,Korean alone in any combination,1140,7.0492119264023,8036.101596098622,,2727.046722130309
4995,48339,42,Korean alone in any combination,1369,7.88025034260312,10788.062719023672,,701.0775004772456
539,51003,42,Korean alone in any combination,932,7.4938382667475,6984.25726460867,,1131.8864265109119
4925,41047,42,Korean alone in any combination,1085,7.17829752437884,7788.452813951041,,2180.3152984992976
4468,18089,42,Korean alone in any combination,988,10.6426965968085,10514.984237646799,,4139.2315990327525
4476,22115,42,Korean alone in any combination,672,6.97349403236901,4686.187989751975,,1768.7702517508758
5087,01073,42,Korean alone in any combination,1117,9.15443747528346,10225.506659891626,,348.5033429860236
323,06067,42,Korean alone in any combination,10159,9.06530229311215,92094.40599572634,,2238.720340148087
291,27053,42,Korean alone in any combination,8062,6.92972786625594,55867.46605775539,,22380.30773212574
187,48439,42,Korean alone in any combination,6272,9.14167887342637,57336.60989413019,,1868.4857048843567
5022,33009,42,Korean alone in any combination,563,4.8483150333266,2729.6013637628757,,7906.859961124375
4601,08013,42,Korean alone in any combination,1935,5.67438814446289,10979.941059535693,,16515.315720147955
4949,05007,42,Korean alone in any combination,476,7.60306620780793,3619.0595149165747,,469.17234783218635
601,08035,42,Korean alone in any combination,2205,4.82771342507838,10645.108102297827,,31308.77717349876
682,40143,42,Korean alone in any combination,1758,8.56969817024443,15065.52938328971,,1.2040206717481983
4681,51179,42,Korean alone in any combination,1118,7.34319508370748,8209.692103584963,,1754.3549091045884
148,41039,42,Korean alone in any combination,1988,6.95145787060546,13819.498246763655,,5375.722946837472
498,18097,42,Korean alone in any combination,1847,10.4469623267947,19295.53941758981,,6328.835496226546
296,27109,42,Korean alone in any combination,941,6.50713719711885,6123.216102488838,,4105.3929538585335
50,37081,42,Korean alone in any combination,2141,8.10161151869551,17345.550261527085,,523.0246004689484
4846,18157,42,Korean alone in any combination,2090,9.02173478278736,18855.425696025584,,379.04694772305373
360,12011,42,Korean alone in any combination,3245,6.34167243402137,20578.727048399345,,16489.1412258581
458,06085,42,Korean alone in any combination,32599,9.52476700749084,310497.87967719394,,28128.13265397237
597,37067,42,Korean alone in any combination,742,7.83626226629024,5814.506601587358,,428.1350970088524
5141,29077,42,Korean alone in any combination,977,8.20372742021412,8015.041689549195,,150.2377334626938
4580,06083,42,Korean alone in any combination,2565,8.48295767808066,21758.786444276895,,32.700751864106394
5045,48187,42,Korean alone in any combination,595,8.49935933339922,5057.118803372536,,5.541829967991076
495,12117,42,Korean alone in any combination,2302,6.15102438247248,14159.658128451649,,13759.657746218374
4961,17201,42,Korean alone in any combination,694,8.71587923469008,6048.820188874915,,9.995404698775914
4813,12033,42,Korean alone in any combination,943,7.69246113998098,7253.990855002065,,769.624430928844
4645,18141,42,Korean alone in any combination,637,9.65615480521183,6150.970610919936,,716.1200252357352
5031,19113,42,Korean alone in any combination,988,8.36615477057749,8265.76091333056,,52.13513134758613
4663,36055,42,Korean alone in any combination,2934,8.25044110134561,24206.794191348017,,350.0849348412692
638,17113,42,Korean alone in any combination,768,8.17091965548557,6275.266295412917,,138.68654247063643
4617,39113,42,Korean alone in any combination,1391,9.65450653852263,13429.418595084979,,1558.9141591401726
345,08041,42,Korean alone in any combination,8067,4.49947455797629,36297.26125919473,,135367.8297233002
5107,36093,42,Korean alone in any combination,616,7.10336519973889,4375.672963039156,,1372.1805346141646
5291,26021,42,Korean alone in any combination,895,8.6435641031037,7735.989872277811,,2.0360176801827223
70,53033,42,Korean alone in any combination,36639,6.00819917603582,220134.4096107764,,245335.9169214066
653,36047,42,Korean alone in any combination,10719,9.46112269766838,101413.77419630736,,8024.940130106786
5209,51121,42,Korean alone in any combination,1205,7.45152150277566,8979.08341084467,,1577.9834346738946
4625,41067,42,Korean alone in any combination,8587,7.48369334281022,64262.47473471136,,10621.546744724401
141,26125,42,Korean alone in any combination,7993,8.94169654602358,71470.98049236648,,955.9396726229406
5154,34029,42,Korean alone in any combination,1601,7.76820955960019,12436.903504919905,,1096.7156690412075
697,55079,42,Korean alone in any combination,2003,9.10130853297599,18229.92099155091,,511.7058651242192
4796,25023,42,Korean alone in any combination,887,6.13535420004081,5442.0591754361985,,5370.013423941384
5004,24013,42,Korean alone in any combination,492,8.77302889430038,4316.330215995787,,15.441833635375001
570,24021,42,Korean alone in any combination,1501,9.15472933046254,13741.248725024274,,468.80063484843197
110,04013,42,Korean alone in any combination,15296,6.70777531571864,102602.13122923233,,54528.64149316747
28,25027,42,Korean alone in any combination,1720,5.74856992257236,9887.540266824459,,13944.226826156193
4895,51510,42,Korean alone in any combination,1623,8.99516966563308,14599.160367322489,,258.7735556273355
4769,29183,42,Korean alone in any combination,1146,8.58946489027283,9843.526764252661,,0.0469916583667203
5342,29169,42,Korean alone in any combination,1295,7.13191948272564,9235.835730129704,,2775.3746301408723
