,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
3673,39153,80,Bhutanese alone in any combination,1200,9.40825454864604,11289.905458375248,,396.36447302942196
3665,36067,80,Bhutanese alone in any combination,817,7.52117646578563,6144.80117254686,,1407.1046026546464
4655,36055,80,Bhutanese alone in any combination,852,8.25044110134561,7029.37581834646,,289.6777078672387
4401,42049,80,Bhutanese alone in any combination,446,8.76649243315298,3909.8556251862287,,2.004578009758008
1226,13089,80,Bhutanese alone in any combination,1388,8.91584748278997,12375.196306112477,,9.404410790641737
2316,39049,80,Bhutanese alone in any combination,877,9.74000598595169,8541.985249679632,,720.6234371474651
6,,80,Bhutanese alone in any combination,5580,,49291.1196302469,8.833533983915215,0.7115507837332433
