,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
4675,36055,38,Filipino alone in any combination,2163,8.25044110134561,17845.704102210555,,141.91453408066084
5016,48245,38,Filipino alone in any combination,881,9.36778964574092,8253.02267789775,,653.413261683337
4034,39061,38,Filipino alone in any combination,2278,9.65778915240275,22000.443689173462,,3018.963742491304
599,08035,38,Filipino alone in any combination,2003,4.82771342507838,9669.909990431996,,27108.804523979386
2755,01101,38,Filipino alone in any combination,826,8.70788771227268,7192.715250337234,,33.471589859319565
4083,37063,38,Filipino alone in any combination,1892,7.79432376453266,14746.860562495793,,959.8438480300196
2431,06001,38,Filipino alone in any combination,107919,9.64136846914229,1040486.8438213668,,138970.74598351578
4052,06079,38,Filipino alone in any combination,4617,7.78873338306686,35960.58202961969,,2379.195173720953
2757,42077,38,Filipino alone in any combination,971,9.62856224823103,9349.333943032329,,1222.3252959652168
4699,44003,38,Filipino alone in any combination,529,6.64183525048448,3513.53084750629,,1839.4886242963407
3305,36071,38,Filipino alone in any combination,2267,7.17748622336131,16271.36126836009,,4004.667698537746
78,53033,38,Filipino alone in any combination,64447,6.00819917603582,387210.4122979805,,402273.99473525176
1910,40027,38,Filipino alone in any combination,1263,7.99947002377275,10103.330640024982,,324.80103010577915
1202,35001,38,Filipino alone in any combination,4201,4.46184882021963,18744.226893742663,,68727.92440404037
596,37067,38,Filipino alone in any combination,1630,7.83626226629024,12773.10749405309,,732.4135832778182
2129,48141,38,Filipino alone in any combination,3491,5.97715026783339,20866.231585006364,,22335.56997510192
4419,06025,38,Filipino alone in any combination,1436,7.94575346763843,11410.101979528785,,451.66906758484663
4043,01097,38,Filipino alone in any combination,972,8.27373707255831,8042.072434526677,,52.70035931774762
4684,51179,38,Filipino alone in any combination,1499,7.34319508370748,11007.449430477513,,2028.863061681297
3309,48485,38,Filipino alone in any combination,961,8.01784208745247,7705.146246041823,,229.55436298471767
5111,36093,38,Filipino alone in any combination,615,7.10336519973889,4368.569597839417,,1210.9520553986752
2043,13135,38,Filipino alone in any combination,3555,8.35386978995953,29698.00710330613,,82.91022485808885
2747,47187,38,Filipino alone in any combination,859,8.18930719393827,7034.614879592973,,86.47178593256973
4486,39095,38,Filipino alone in any combination,1246,9.99315210642463,12451.467524605088,,2753.510134961922
4412,05143,38,Filipino alone in any combination,1172,7.73348439184498,9063.643707242318,,700.487535663613
4076,12081,38,Filipino alone in any combination,1851,6.34384275526356,11742.452939992849,,8657.972876199932
5365,29099,38,Filipino alone in any combination,658,8.01266741685068,5272.335160287748,,160.52255867862792
1180,48201,38,Filipino alone in any combination,35153,9.69979688545933,340976.9599145518,,50049.18805305036
3312,06071,38,Filipino alone in any combination,55984,8.61698249388515,482413.1479376662,,682.3024945411366
4340,24005,38,Filipino alone in any combination,10305,8.79283371421402,90610.15142497547,,844.3704078161959
1218,51700,38,Filipino alone in any combination,1697,8.06816665641133,13691.678815930027,,326.18248324776977
4997,48339,38,Filipino alone in any combination,2343,7.88025034260312,18463.42655271911,,919.1494391355883
796,53053,38,Filipino alone in any combination,21115,5.83119602543934,123125.70407715166,,151135.04315517918
2388,39057,38,Filipino alone in any combination,797,9.02790353468711,7195.2391171456275,,216.6025227991559
561,24021,38,Filipino alone in any combination,1851,9.15472933046254,16945.40399068616,,777.5869309243676
4732,31153,38,Filipino alone in any combination,1345,6.77628112194661,9114.09810901819,,4026.8679733234057
3351,37179,38,Filipino alone in any combination,651,8.39699503452696,5466.443767477051,,7.818582153614885
1868,27137,38,Filipino alone in any combination,451,4.97813010837753,2245.136678878266,,5614.949441425941
1865,10005,38,Filipino alone in any combination,827,7.14701484247635,5910.5812747279415,,1528.653990002056
5251,22017,38,Filipino alone in any combination,775,9.30858245602407,7214.151403418654,,498.4790851382993
816,25005,38,Filipino alone in any combination,1415,6.30291735931131,8918.628063425504,,6871.458041510331
2581,42003,38,Filipino alone in any combination,2995,10.2061063064067,30567.288387688066,,8650.669168432441
1280,51087,38,Filipino alone in any combination,1845,7.73787180569176,14276.373481501296,,1090.2492992265404
5250,45041,38,Filipino alone in any combination,779,7.83694179457209,6104.977657971658,,349.3214710305696
2379,26163,38,Filipino alone in any combination,6786,10.0409224749586,68137.69991506907,,15975.52915117305
3056,53011,38,Filipino alone in any combination,5622,6.61530872551209,37191.265654828974,,20109.49225367388
2587,23031,38,Filipino alone in any combination,1035,5.40299189944758,5592.096615928245,,9969.4246940251
3357,23005,38,Filipino alone in any combination,1048,5.76373845111725,6040.397896770878,,7884.325078242432
804,26077,38,Filipino alone in any combination,1346,8.71397799109978,11729.014376020305,,57.893570957558346
3148,12009,38,Filipino alone in any combination,4203,5.35884275468552,22523.21609794324,,41644.52420890546
4461,13073,38,Filipino alone in any combination,1166,7.79683451105576,9091.109039891016,,587.368687153155
2808,36103,38,Filipino alone in any combination,6431,7.76449699361168,49933.48016591671,,3541.5235772148385
3934,45019,38,Filipino alone in any combination,1535,7.33811505815099,11264.006614261769,,2095.7717375998236
5123,22015,38,Filipino alone in any combination,782,9.04825746775062,7075.737339780985,,229.44530578481562
1303,47037,38,Filipino alone in any combination,1947,8.73859303838795,17014.04064574134,,104.80197053903377
4464,18089,38,Filipino alone in any combination,2219,10.6426965968085,23616.143748318063,,10125.230040236722
3928,48309,38,Filipino alone in any combination,899,8.36034457923595,7515.949776733119,,19.226428649241154
3366,28047,38,Filipino alone in any combination,1476,8.17103026514524,12060.440671354372,,166.19382187671576
1265,48167,38,Filipino alone in any combination,1994,9.18375681815529,18312.411095401647,,914.3701206762203
4439,34027,38,Filipino alone in any combination,6324,7.86213245805199,49720.125664720785,,2626.4834440374634
4477,22115,38,Filipino alone in any combination,389,6.97349403236901,2712.689178591545,,914.2939368698345
3977,17031,38,Filipino alone in any combination,81179,10.794362484756,876275.5521500073,,424884.60940852476
3071,12113,38,Filipino alone in any combination,2347,6.85035244787675,16077.777195166733,,6438.075739224393
5276,36045,38,Filipino alone in any combination,995,6.52404214361304,6491.421932894975,,3910.8265019786227
1222,53077,38,Filipino alone in any combination,1166,7.10418910212925,8283.484493082706,,2293.191063251215
5366,35031,38,Filipino alone in any combination,234,3.00947341912382,704.2167800749738,,7071.068925617519
4023,29047,38,Filipino alone in any combination,1250,8.25442300893489,10318.02876116861,,79.48251947192482
5008,48061,38,Filipino alone in any combination,1091,8.89977672876766,9709.656411085518,,168.66772317520227
835,36081,38,Filipino alone in any combination,45733,9.26689393328259,423802.8602508127,,26436.812713832514
4015,12111,38,Filipino alone in any combination,1061,5.5122887896569,5848.538405825971,,9512.728549959018
1892,10003,38,Filipino alone in any combination,2317,9.49426989782331,21998.22335325661,,2260.2800781479295
2772,48453,38,Filipino alone in any combination,6846,8.31189358502576,56903.22348308636,,259.4977264165186
2137,06065,38,Filipino alone in any combination,64055,7.82369547038076,501146.8133552396,,29871.347607177297
4005,48423,38,Filipino alone in any combination,1076,8.61244432946775,9266.9900985073,,12.057712436405286
5263,24037,38,Filipino alone in any combination,1577,7.03298391275404,11091.015630413121,,3424.4589463298516
303,27109,38,Filipino alone in any combination,549,6.50713719711885,3572.418321218249,,2194.789048016025
4432,08069,38,Filipino alone in any combination,1282,5.21891557230584,6690.649763696087,,13856.849261320021
2073,44007,38,Filipino alone in any combination,2244,6.85394833374025,15380.26006091312,,6128.83572751147
1245,13089,38,Filipino alone in any combination,1762,8.91584748278997,15709.723264675926,,295.1265750287932
3996,13245,38,Filipino alone in any combination,1223,8.33188895471929,10189.900191621691,,37.32467319866843
4436,13179,38,Filipino alone in any combination,575,7.28081819283564,4186.470460880493,,863.9409193413378
574,27003,38,Filipino alone in any combination,1084,6.62968420155723,7186.577674488037,,3818.6709525914393
244,09003,38,Filipino alone in any combination,3570,7.32282137045952,26142.472292540486,,5002.633696316715
3992,47157,38,Filipino alone in any combination,3314,8.22270626420265,27250.048559567582,,267.06706108747187
4718,12103,38,Filipino alone in any combination,7739,6.92419524860836,53586.3470289801,,19378.142536068393
311,06067,38,Filipino alone in any combination,58050,9.06530229311215,526240.7981151603,,18121.13455835032
5000,24013,38,Filipino alone in any combination,1058,8.77302889430038,9281.864570169802,,75.10951841995569
1876,34013,38,Filipino alone in any combination,10615,9.48870949406163,100722.6512794642,,10238.880561101978
1262,34035,38,Filipino alone in any combination,6145,8.49075088837635,52175.664209072675,,1.5408022639331758
3979,21093,38,Filipino alone in any combination,530,8.60812291047251,4562.30514255043,,5.464198242523322
2595,33011,38,Filipino alone in any combination,1398,6.11508830093756,8548.89344471071,,7995.525118693953
2435,36119,38,Filipino alone in any combination,8986,8.37962341455654,75299.29600320508,,144.84909289849682
3169,36059,38,Filipino alone in any combination,13797,8.30693423441172,114610.77163217851,,549.9581057792147
5289,26021,38,Filipino alone in any combination,702,8.6435641031037,6067.7820003787965,,13.171686948538182
2664,42133,38,Filipino alone in any combination,761,9.53981619918064,7259.800127576467,,812.4171886490207
4354,36087,38,Filipino alone in any combination,5602,7.86895177087912,44081.86782046483,,2277.6444066082727
4567,20091,38,Filipino alone in any combination,2885,7.82799298041637,22583.75974850123,,1328.508052318926
2503,51650,38,Filipino alone in any combination,1269,7.53849430076545,9566.349267671356,,1189.3079797605958
4521,31109,38,Filipino alone in any combination,614,6.77175355625475,4157.856683540416,,1847.9205057585027
