,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
1041,06037,27,Sri Lankan alone,5721,10.0245384042183,57350.38421053289,,2606.3989435696026
843,36081,27,Sri Lankan alone,1867,9.26689393328259,17301.290973438598,,12.761071669337662
1484,34023,27,Sri Lankan alone,897,9.03069663050806,8100.53487756573,,91.20624860686539
2635,25017,27,Sri Lankan alone,478,6.47873808499852,3096.8368046292926,,3939.5166880502566
2415,06001,27,Sri Lankan alone,796,9.64136846914229,7674.529301437263,,67.77723403749982
449,06085,27,Sri Lankan alone,703,9.52476700749084,6695.911206266061,,21.578269507828338
2521,24031,27,Sri Lankan alone,1887,8.82256236656146,16648.175185701475,,524.086627767375
1179,48201,27,Sri Lankan alone,751,9.69979688545933,7284.547460979957,,92.11765274156319
1574,36085,27,Sri Lankan alone,1417,8.95884294892582,12694.680458627887,,216.32826046701635
1982,51059,27,Sri Lankan alone,965,8.53482384337623,8236.105008858063,,640.5753921076248
2488,06059,27,Sri Lankan alone,1839,9.16850397509893,16860.878810206934,,60.290377057999436
11,,27,Sri Lankan alone,17321,,161943.8742982441,9.349568402415802,0.6910914134178215
