,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
0,06081,26,Pakistani alone,1017,8.62868769305074,8775.375383832603,,0.03368406217385094
1,06081,47,Thai alone in any combination,1116,8.62868769305074,9629.615465444625,,0.03696304167750015
2,06081,32,Asian Indian alone in any combination,18235,8.62868769305074,157344.12008278022,,0.6039615277681141
3,06081,16,Chinese alone,76964,8.62868769305074,664098.3196079571,,2.549125035544016
4,06081,40,Indonesian alone in any combination,944,8.62868769305074,8145.481182239898,,0.03126622880247325
5,06081,36,Chinese except Taiwanese alone in any combination,86145,8.62868769305074,743318.301317856,,2.8532089832511205
6,06081,48,Vietnamese alone in any combination,6142,8.62868769305074,52997.399810717645,,0.2034292132466003
7,06081,18,Taiwanese alone,1534,8.62868769305074,13236.406921139835,,0.05080762180401902
8,06081,17,Chinese except Taiwanese alone,75273,8.62868769305074,649507.2087190084,,2.4931174159412803
9,06081,35,Chinese alone in any combination,87823,8.62868769305074,757797.2392667951,,2.9087860297877204
10,06081,45,Pakistani alone in any combination,1258,8.62868769305074,10854.88911785783,,0.04166622439990608
11,06081,28,Thai alone,810,8.62868769305074,6989.237031371099,,0.026828014120766238
12,06081,73,Burmese alone,2380,8.62868769305074,20536.27670946076,,0.07882799210793043
13,06081,37,Taiwanese alone in any combination,1835,8.62868769305074,15833.641916748107,,0.06077704433531611
14,06081,42,Korean alone in any combination,7060,8.62868769305074,60918.535112938225,,0.23383429591680202
15,06081,19,Filipino alone,72935,8.62868769305074,629333.3368926557,,2.4156805060470194
16,06081,29,Vietnamese alone,4608,8.62868769305074,39760.99288957781,,0.15262159144258128
17,06081,38,Filipino alone in any combination,82948,8.62868769305074,715732.3867631728,,2.7473211299868123
18,06081,13,Asian Indian alone,16267,8.62868769305074,140362.8627028564,,0.5387793897561782
19,06081,23,Korean alone,5121,8.62868769305074,44187.50967611284,,0.16961266705239988
20,06081,41,Japanese alone in any combination,15069,8.62868769305074,130025.6948465816,,0.49910042566151414
21,06081,22,Japanese alone,9843,8.62868769305074,84932.17296269843,,0.32601005307494085
22,06081,81,Burmese alone in any combination,2738,8.62868769305074,23625.346903572925,,0.09068531192920735
23,25027,13,Asian Indian alone,11017,5.74856992257236,63331.994836979684,,91752.46398376019
24,25027,23,Korean alone,1149,5.74856992257236,6605.106841035641,,9569.173197543836
25,25027,38,Filipino alone in any combination,1621,5.74856992257236,9318.431844489794,,13500.112927083168
26,25027,19,Filipino alone,1019,5.74856992257236,5857.792751101235,,8486.49911949275
