,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
2679,08001,22,Japanese alone (430-439),1415,6.60124621517517,9340.763394472866,,6091.727292809878
198,06111,22,Japanese alone (430-439),4775,8.33556426989329,39802.319388740456,,553.8009497756447
5135,21015,22,Japanese alone (430-439),890,9.20905482404828,8196.05879340297,,252.7759147008935
1601,25025,22,Japanese alone (430-439),1211,6.84412934191847,8288.240633063268,,4064.352660970316
1990,25021,22,Japanese alone (430-439),2267,6.50724636525304,14751.927510028641,,10664.012292922856
2812,36103,22,Japanese alone (430-439),1070,7.76449699361168,8308.011783164498,,889.2334720442482
1627,41051,22,Japanese alone (430-439),3455,7.2704340966826,25119.349804038386,,6826.932118020492
3105,48113,22,Japanese alone (430-439),2329,9.22988068041192,21496.392104679362,,714.1859446230688
2382,26163,22,Japanese alone (430-439),1056,10.0409224749586,10603.214133556283,,1966.9917515917791
240,09003,22,Japanese alone (430-439),666,7.32282137045952,4876.99903272604,,1219.7266243737704
1647,06095,22,Japanese alone (430-439),1775,8.18899763531102,14535.47080267706,,421.1892206479827
2096,11001,22,Japanese alone (430-439),1215,8.98079472529719,10911.665591236087,,112.78328358169712
4579,06083,22,Japanese alone (430-439),2192,8.48295767808066,18594.64323035281,,81.78851522158084
4595,08013,22,Japanese alone (430-439),855,5.67438814446289,4851.601863515771,,7703.8949052343
4638,41067,22,Japanese alone (430-439),3301,7.48369334281022,24703.671724616535,,4693.6424292957845
21,06081,22,Japanese alone (430-439),9843,8.62868769305074,84932.17296269843,,22.14645621865914
2572,42003,22,Japanese alone (430-439),1345,10.2061063064067,13727.212982117011,,3148.4477896655135
4561,20091,22,Japanese alone (430-439),716,7.82799298041637,5604.842973978121,,515.0345944208879
3324,06071,22,Japanese alone (430-439),4648,8.61698249388515,40051.734631578176,,16.25604148817537
180,48439,22,Japanese alone (430-439),1049,9.14167887342637,9589.621138224262,,227.36406534932394
36,25027,22,Japanese alone (430-439),958,5.74856992257236,5507.12998582432,,8210.595035584842
2013,49011,22,Japanese alone (430-439),953,6.7146261903752,6399.038759427565,,3666.6332107768158
3468,08059,22,Japanese alone (430-439),1744,5.75712789450054,10040.431048008943,,14859.793719908037
390,06099,22,Japanese alone (430-439),648,9.60805142011029,6226.017320231467,,562.7836553005661
2017,13121,22,Japanese alone (430-439),1394,8.75879472517899,12209.759846899513,,9.527787863543397
2479,06059,22,Japanese alone (430-439),33228,9.16850397509893,304651.05008458724,,8055.811575132689
4924,41047,22,Japanese alone (430-439),798,7.17829752437884,5728.281424454314,,1790.294479838226
2527,24031,22,Japanese alone (430-439),3338,8.82256236656146,29449.71317958215,,71.58312528780401
2457,34003,22,Japanese alone (430-439),6343,9.05985740165901,57466.675498723096,,934.0271044317535
2631,25017,22,Japanese alone (430-439),4138,6.47873808499852,26809.018195723875,,19980.308432665646
3443,08005,22,Japanese alone (430-439),1753,5.89563569364147,10335.049370953497,,13552.621035336051
366,12011,22,Japanese alone (430-439),1093,6.34167243402137,6931.447970385358,,5956.470339890858
1783,42101,22,Japanese alone (430-439),992,10.0601304260272,9979.649382618984,,1900.1567426579745
2713,40109,22,Japanese alone (430-439),662,8.07082598973328,5342.886805203431,,242.54535217710622
3414,21067,22,Japanese alone (430-439),1061,8.78198838348495,9317.689674877533,,11.89146290063567
708,06097,22,Japanese alone (430-439),1640,7.39890758693307,12134.208442570234,,2675.2918043230247
129,26125,22,Japanese alone (430-439),4858,8.94169654602358,43438.76182058256,,342.6351386005378
341,08041,22,Japanese alone (430-439),1073,4.49947455797629,4827.936200708559,,18717.81978329394
312,06067,22,Japanese alone (430-439),10861,9.06530229311215,98458.24820549107,,1645.0250457415468
2050,13135,22,Japanese alone (430-439),1128,8.35386978995953,9423.16512307435,,117.13850520411968
