,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
2404,06001,24,Laotian alone (442),3960,9.64136846914229,38179.81913780347,,4757.924002775572
5249,19021,24,Laotian alone (442),759,7.384018029615,5604.469684477785,,1023.4646117776883
4437,13137,24,Laotian alone (442),710,7.05623288027695,5009.9253449966345,,1574.1725654225984
2988,49035,24,Laotian alone (442),1446,7.03761323308293,10176.388735037917,,3286.672327808741
1963,51059,24,Laotian alone (442),831,8.53482384337623,7092.4386138456475,,0.0901735544585642
1186,48201,24,Laotian alone (442),1474,9.69979688545933,14297.500609167053,,1964.8417828483978
3083,06047,24,Laotian alone (442),2211,10.0848509111274,22297.605364502684,,5240.9531292195115
3514,06107,24,Laotian alone (442),3758,13.1984121638522,49599.63291175657,,81368.23154751066
3889,45083,24,Laotian alone (442),698,7.66962465880193,5353.398011843748,,535.1590794676706
4505,09001,24,Laotian alone (442),774,8.02453657924215,6210.9913123334245,,209.85681910698682
4955,17201,24,Laotian alone (442),1241,8.71587923469008,10816.406130250389,,36.134804975992886
245,09003,24,Laotian alone (442),1579,7.32282137045952,11562.734943955582,,2359.5141600683614
2714,40109,24,Laotian alone (442),843,8.07082598973328,6803.706309345154,,189.7334804664166
387,06099,24,Laotian alone (442),1698,9.60805142011029,16314.471311347272,,1918.0039248495054
2201,06013,24,Laotian alone (442),4222,8.44669782001382,35661.95819609835,,40.99861982560934
68,53033,24,Laotian alone (442),6535,6.00819917603582,39263.58161539408,,42063.0502080126
2059,13135,24,Laotian alone (442),1337,8.35386978995953,11169.123909175893,,48.96474671406172
1611,41051,24,Laotian alone (442),3189,7.2704340966826,23185.414334320812,,5182.54601939162
3616,27123,24,Laotian alone (442),614,7.32246367501573,4495.992696459659,,918.0428491318422
946,26139,24,Laotian alone (442),1410,8.05364209862737,11355.63535906459,,340.7536303393917
58,37081,24,Laotian alone (442),1182,8.10161151869551,9576.104815098093,,232.62575756739307
4564,20091,24,Laotian alone (442),1425,7.82799298041637,11154.889997093327,,733.0832325050626
948,27037,24,Laotian alone (442),1141,6.48278388195267,7396.856409307997,,4853.504062601692
720,06097,24,Laotian alone (442),810,7.39890758693307,5993.115145415786,,1064.4045876765438
3032,53061,24,Laotian alone (442),1252,5.56136405994379,6962.827803049625,,11147.207222838806
707,55079,24,Laotian alone (442),1677,9.10130853297599,15262.894409800736,,518.5474690943071
2487,06059,24,Laotian alone (442),2840,9.16850397509893,26038.551289280964,,1103.2179891971423
409,06007,24,Laotian alone (442),1031,7.82909703481818,8071.799042897544,,528.7605482692804
3339,27139,24,Laotian alone (442),752,6.09754934048088,4585.357104041622,,4505.377341145694
3195,20173,24,Laotian alone (442),1174,7.78580196530655,9140.53150726989,,677.1013055953471
2640,25017,24,Laotian alone (442),2091,6.47873808499852,13547.041335731905,,8929.476020535052
2856,48375,24,Laotian alone (442),594,6.67596663971323,3965.5241839896585,,2075.5463220243746
3053,53011,24,Laotian alone (442),626,6.61530872551209,4141.183262170568,,2331.6231676326915
1294,47037,24,Laotian alone (442),1963,8.73859303838795,17153.858134355545,,73.38696020483238
1673,06019,24,Laotian alone (442),8466,12.5756997634263,106465.87419716705,,137526.7818957745
2070,44007,24,Laotian alone (442),2568,6.85394833374025,17600.93932104496,,7345.687120664905
3128,48113,24,Laotian alone (442),2364,9.22988068041192,21819.43792849378,,1108.0820321404876
3493,17089,24,Laotian alone (442),1252,8.93582712703462,11187.655563047345,,191.00225553668335
1106,19153,24,Laotian alone (442),2314,7.39804423722831,17119.07436494631,,3045.3625069081827
2332,06077,24,Laotian alone (442),3985,9.17663681807835,36568.89772004222,,1588.6640266288373
5172,47149,24,Laotian alone (442),3830,8.17837706017425,31323.18414046738,,515.4757642659375
173,48439,24,Laotian alone (442),4545,9.14167887342637,41548.930479722854,,1616.8311469248863
2959,05131,24,Laotian alone (442),1492,8.12412104346927,12121.188596856151,,264.5939857713906
289,27053,24,Laotian alone (442),4356,6.92972786625594,30185.89458541087,,11368.645563706923
5336,27105,24,Laotian alone (442),836,6.77182404481242,5661.244901463183,,2629.225715507709
480,06085,24,Laotian alone (442),1299,9.52476700749084,12372.672342730602,,1246.3537051504595
1532,48029,24,Laotian alone (442),916,8.87285395214993,8127.534220169336,,98.31465128106
3959,17031,24,Laotian alone (442),1072,10.794362484756,11571.556583658432,,5422.764039330808
2148,06065,24,Laotian alone (442),2650,7.82369547038076,20732.792996509015,,1379.6631434982125
111,04013,24,Laotian alone (442),1305,6.70777531571864,8753.646787012825,,4406.044420765788
4626,41067,24,Laotian alone (442),827,7.48369334281022,6189.014394504052,,931.9321695223572
775,06073,24,Laotian alone (442),6519,7.85726438502988,51221.50652600978,,3085.517597021003
2227,37119,24,Laotian alone (442),1480,8.54737696345696,12650.1179059163,,0.006753796510401711
32,25027,24,Laotian alone (442),900,5.74856992257236,5173.712930315124,,7039.230982888217
4721,12103,24,Laotian alone (442),1578,6.92419524860836,10926.380102303992,,4146.650318959005
4661,36055,24,Laotian alone (442),1220,8.25044110134561,10065.538143641643,,106.0263414459859
