,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
5030,19113,32,Asian Indian alone in any combination,1584,8.36615477057749,13251.989156594744,,113.99683788911005
3145,34037,32,Asian Indian alone in any combination,868,7.23509578320437,6280.063139821394,,1699.6446166262454
2692,51710,32,Asian Indian alone in any combination,1082,8.23998092338233,8915.65935909968,,168.34225878182352
5343,54039,32,Asian Indian alone in any combination,941,7.95726637610521,7487.787659915002,,431.4868309489395
5035,08123,32,Asian Indian alone in any combination,711,6.12439716554929,4354.446384705545,,4479.462363141543
5015,48245,32,Asian Indian alone in any combination,1122,9.36778964574092,10510.659982521312,,603.4419230602807
3483,47093,32,Asian Indian alone in any combination,2311,8.69927252127359,20104.018796663266,,9.71889846267576
5059,47189,32,Asian Indian alone in any combination,649,8.06543823761108,5234.46941620959,,210.10943945069567
5032,26145,32,Asian Indian alone in any combination,769,8.43973448401101,6490.155818204467,,29.147803064561955
5026,33009,32,Asian Indian alone in any combination,601,4.8483150333266,2913.8373350292864,,8615.101528325378
5347,39099,32,Asian Indian alone in any combination,840,9.9306145241455,8341.71620028222,,1411.295049762615
3474,08059,32,Asian Indian alone in any combination,2093,5.75712789450054,12049.66868318963,,17327.581977978298
5357,18081,32,Asian Indian alone in any combination,2076,9.59083442593839,19910.572268248095,,1898.965617996079
5005,24013,32,Asian Indian alone in any combination,903,8.77302889430038,7922.045091553243,,17.348135680904203
4915,26111,32,Asian Indian alone in any combination,641,7.69106449760251,4929.9723429632095,,570.4417736583061
4920,51199,32,Asian Indian alone in any combination,971,7.0492119264023,6844.784780536634,,2440.019401497397
3223,36029,32,Asian Indian alone in any combination,8884,8.8109609744516,78276.57729702801,,276.87652317896215
2590,33011,32,Asian Indian alone in any combination,6275,6.11508830093756,38372.17908838319,,39827.713588527324
3537,18105,32,Asian Indian alone in any combination,1223,8.86514633655616,10842.073969608184,,65.10442417560803
2716,40109,32,Asian Indian alone in any combination,5140,8.07082598973328,41484.045587229055,,1632.6762366382698
4937,27163,32,Asian Indian alone in any combination,2431,6.6242352622871,16103.515922619941,,9823.31528415228
5370,18167,32,Asian Indian alone in any combination,727,8.91405316482457,6480.516650827463,,56.84643992162009
5369,55131,32,Asian Indian alone in any combination,685,8.20953121482784,5623.52888215707,,123.6649706293441
5361,26045,32,Asian Indian alone in any combination,866,8.33692998116167,7219.781363686006,,76.64267876981596
4950,05007,32,Asian Indian alone in any combination,4333,7.60306620780793,32944.08587843176,,4608.996007228524
