,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
3224,13151,13,Asian Indian alone,2788,8.64872264934632,24112.63874637754,,0.37845191097160125
3572,13021,13,Asian Indian alone,1068,8.79882044700316,9397.140237399375,,20.47094045828447
2799,36103,13,Asian Indian alone,16741,7.76449699361168,129985.44417005315,,13436.239190027825
626,18003,13,Asian Indian alone,2266,10.1293450127347,22953.09579885683,,4889.749735882476
4670,36055,13,Asian Indian alone,6210,8.25044110134561,51235.23923935623,,1043.5569706386825
3566,06017,13,Asian Indian alone,2091,5.6859703127727,11889.363924007717,,18499.232847754334
612,17143,13,Asian Indian alone,3160,8.37398197421901,26461.78303853207,,259.1835997254056
610,08035,13,Asian Indian alone,4343,4.82771342507838,20966.759405115405,,63795.558343235156
1656,26081,13,Asian Indian alone,2507,8.59719250309481,21553.161605258687,,10.007550107160778
2789,25015,13,Asian Indian alone,1272,5.99986365707237,7631.826571796055,,9003.613899850961
4694,20045,13,Asian Indian alone,1028,7.5006931864364,7710.712595656619,,1382.5145508499802
593,37067,13,Asian Indian alone,2244,7.83626226629024,17584.5725255553,,1524.03365857293
2393,39057,13,Asian Indian alone,1386,9.02790353468711,12512.674299076336,,187.2185240014918
583,27003,13,Asian Indian alone,2895,6.62968420155723,19192.93576350818,,11938.10910252588
1669,06019,13,Asian Indian alone,17010,12.5756997634263,213912.65297588136,,260759.54877473178
3547,51810,13,Asian Indian alone,2481,7.94531174803764,19712.318446881385,,1268.5684466426026
4715,12103,13,Asian Indian alone,6273,6.92419524860836,43435.47679452024,,18908.79827487694
569,24021,13,Asian Indian alone,2802,9.15472933046254,25651.55158395604,,684.7742003484541
4777,29183,13,Asian Indian alone,3513,8.58946489027283,30174.79015952845,,17.663490461897105
3525,06107,13,Asian Indian alone,1382,13.1984121638522,18240.20561044374,,28460.62412403912
525,22051,13,Asian Indian alone,1838,8.48673697326564,15598.622556862245,,55.415067394932755
4762,34025,13,Asian Indian alone,10645,8.06339794982392,85834.87117587563,,3793.663504830545
531,36083,13,Asian Indian alone,919,6.81872669150531,6266.409829493379,,3116.9383877814093
4747,45091,13,Asian Indian alone,1300,8.22653942637997,10694.501254293962,,244.67564474783674
4644,18141,13,Asian Indian alone,1391,9.65615480521183,13431.711334049656,,1379.2882483264107
542,51003,13,Asian Indian alone,1002,7.4938382667475,7508.825943280995,,1363.5261428095891
2081,44007,13,Asian Indian alone,4211,6.85394833374025,28861.97643338019,,13741.217335478212
2401,06001,13,Asian Indian alone,93212,9.64136846914229,898691.2377456911,,89702.66694995908
556,13059,13,Asian Indian alone,1519,8.27842913994894,12574.93386358244,,221.59403109185675
4734,39133,13,Asian Indian alone,721,8.95681332600252,6457.862408047817,,63.358992021120606
2777,48453,13,Asian Indian alone,20213,8.31189358502576,168008.3050341257,,2454.631873424437
3541,18105,13,Asian Indian alone,1051,8.86514633655616,9317.268799720525,,44.07042686306289
4742,39165,13,Asian Indian alone,4894,9.43115128532674,46156.054390389065,,2907.5172725268703
2766,42077,13,Asian Indian alone,4130,9.62856224823103,39765.96208519415,,3871.418151979623
2383,26163,13,Asian Indian alone,22023,10.0409224749586,221131.23566601326,,41973.974273897235
1638,06095,13,Asian Indian alone,5152,8.18899763531102,42189.71581712238,,1144.7498738033362
1563,34031,13,Asian Indian alone,10842,9.04380157687351,98052.89669646259,,1593.9589943097892
4495,12097,13,Asian Indian alone,2572,5.77148438171093,14844.25782976051,,21465.090359463757
3656,36067,13,Asian Indian alone,3230,7.52117646578563,24293.399984487587,,4191.796984148809
4500,09001,13,Asian Indian alone,17240,8.02453657924215,138343.01062613467,,6969.936071107216
767,06073,13,Asian Indian alone,31192,7.85726438502988,245083.790697852,,20118.350532395107
2349,06077,13,Asian Indian alone,17582,9.17663681807835,161343.62853545355,,4686.091370254047
1581,36085,13,Asian Indian alone,7809,8.95884294892582,69959.60458816173,,695.6568827763509
743,21111,13,Asian Indian alone,5598,9.77015065884852,54693.30338823402,,6894.526262460638
3100,06101,13,Asian Indian alone,9575,8.5510065151947,81875.88738298925,,114.52796507177534
4528,31109,13,Asian Indian alone,1337,6.77175355625475,9053.8345047126,,4768.925815647138
1589,25025,13,Asian Indian alone,8252,6.84412934191847,56477.755329511216,,27221.22700077656
4543,42043,13,Asian Indian alone,2649,10.2228786499441,27080.40554370192,,6467.327492557602
2356,34007,13,Asian Indian alone,7926,9.36629533293618,74237.25680885217,,3949.728577149509
4549,36063,13,Asian Indian alone,880,8.40763619312696,7398.719849951724,,56.211024617281815
2104,37135,13,Asian Indian alone,1578,7.4762610380341,11797.53991801781,,2212.5491585001855
709,06097,13,Asian Indian alone,2626,7.39890758693307,19429.53132328624,,4178.74418866427
3623,48085,13,Asian Indian alone,43223,8.75024321067156,378211.76229485683,,349.0930870525252
4623,41067,13,Asian Indian alone,12151,7.48369334281022,90934.35780848698,,16823.986334189263
4611,39113,13,Asian Indian alone,3247,9.65450653852263,31348.182730582983,,3209.0114873581906
3597,51107,13,Asian Indian alone,25776,8.36112694384764,215516.40810461677,,2308.202722235614
3111,48113,13,Asian Indian alone,47865,9.22988068041192,441788.23876791657,,15524.456935028526
2098,11001,13,Asian Indian alone,5730,8.98079472529719,51459.953775952905,,588.2976029462945
4598,08013,13,Asian Indian alone,2889,5.67438814446289,16393.30734935329,,25758.638198289478
637,17113,13,Asian Indian alone,5621,8.17091965548557,45928.73938348438,,1346.595431992509
3603,27123,13,Asian Indian alone,4502,7.32246367501573,32965.73146492082,,8058.592584678888
