,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
828,36081,76,Nepalese alone,5575,9.26689393328259,51662.93367805044,,2365.315856225507
2526,24031,76,Nepalese alone,1649,8.82256236656146,14548.405342459848,,70.67848928047673
1299,47037,76,Nepalese alone,1243,8.73859303838795,10862.071146716222,,18.823906470643006
2565,42003,76,Nepalese alone,1292,10.2061063064067,13186.289347877455,,3268.663729303984
2591,33011,76,Nepalese alone,949,6.11508830093756,5803.218797589745,,5933.357235314518
2634,25017,76,Nepalese alone,2538,6.47873808499852,16443.037259726243,,11588.228218015425
856,51153,76,Nepalese alone,801,8.00437063124064,6411.500875623753,,299.18844312901706
181,48439,76,Nepalese alone,3573,9.14167887342637,32663.21861475242,,989.1141483408794
3970,17031,76,Nepalese alone,1079,10.794362484756,11647.117121051724,,5122.337480792135
1176,48201,76,Nepalese alone,2464,9.69979688545933,23900.29952577179,,2896.75125230957
2197,06013,76,Nepalese alone,1021,8.44669782001382,8624.078474234111,,29.103708155364803
3003,49035,76,Nepalese alone,1579,7.03761323308293,11112.391295037947,,3931.4396168803996
3120,48113,76,Nepalese alone,2572,9.22988068041192,23739.253110019457,,970.7341728518159
469,06085,76,Nepalese alone,1142,9.52476700749084,10877.28392255454,,944.1001349548725
2238,37119,76,Nepalese alone,1531,8.54737696345696,13086.034131052606,,7.111736486624808
4333,24005,76,Nepalese alone,1386,8.79283371421402,12186.867527900631,,43.56997875551321
3220,36029,76,Nepalese alone,1049,8.8109609744516,9242.698062199728,,40.063769213095824
1981,51059,76,Nepalese alone,3620,8.53482384337623,30896.062313021954,,23.58018856736515
2886,24510,76,Nepalese alone,1382,9.53783831137543,13181.292546320843,,1175.5959127792933
4658,36055,76,Nepalese alone,970,8.25044110134561,8002.927868305242,,129.292876530335
3276,37183,76,Nepalese alone,1120,7.62510236028471,8540.114643518875,,1098.665768814585
2834,39035,76,Nepalese alone,846,10.0917991358324,8537.66206891421,,1843.7416063908672
4594,08013,76,Nepalese alone,1067,5.67438814446289,6054.572150141904,,9229.901343497973
2310,39049,76,Nepalese alone,1145,9.74000598595169,11152.306853914684,,1447.784877651073
992,31055,76,Nepalese alone,1063,6.90902409700064,7344.292615111681,,3095.6371809152174
91,53033,76,Nepalese alone,1966,6.00819917603582,11812.119580086423,,13365.234303036
3458,08005,76,Nepalese alone,795,5.89563569364147,4687.030376444969,,5881.281100158779
1047,06037,76,Nepalese alone,1986,10.0245384042183,19908.733270777542,,3942.8019070623773
2398,06001,76,Nepalese alone,1699,9.64136846914229,16380.685029072749,,1787.9251979358128
1230,13089,76,Nepalese alone,1816,8.91584748278997,16191.179028746585,,163.78354089880432
30,,76,Nepalese alone,50918,,438685.67657699634,8.615532357457017,1.2667341530890643
