,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
407,06007,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1636,7.82909703481818,12808.402748962542,,1094.0076398432855
3144,34037,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",905,7.23509578320437,6547.761683799955,,1803.6929014744283
3242,42095,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1684,9.34126589870187,15730.69177341395,,812.063286484239
5051,12019,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1198,6.38683851408063,7651.432539868594,,6118.930292094834
2048,13135,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",15924,8.35386978995953,133027.02253531557,,1366.811567340555
4917,51199,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",928,7.0492119264023,6541.668667701335,,2368.6511015756905
3543,18105,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",4204,8.86514633655616,37269.0751988821,,200.34687464590817
5048,48187,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",555,8.49935933339922,4717.1444300365665,,12.072081021162575
1623,41051,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",17277,7.2704340966826,125611.28988838529,,32731.31243070357
5084,01073,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",3009,9.15443747528346,27545.702363127933,,775.2746458685267
277,27053,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",14485,6.92972786625594,100377.10814271729,,42708.80731398943
2062,18005,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",865,9.01465801546996,7797.679183381516,,117.0238799178881
1678,06019,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",7913,12.5756997634263,99511.51222799231,,122144.38530389396
3231,24017,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",859,7.72652433248494,6637.084401604564,,727.5617110350714
5055,35049,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",800,3.53077170382188,2824.617363057504,,20939.350221587345
4903,42129,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1153,9.50578274478392,10960.16750473586,,850.6570010938727
3556,51810,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",3877,7.94531174803764,30803.97364714193,,1908.051626405216
3581,53057,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",564,5.45666062625641,3077.556593208615,,5739.977455971704
5074,36111,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1133,6.33438300323848,7176.855942669197,,6058.686073290347
3191,20173,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",2159,7.78580196530655,16809.546443096842,,1600.6654259535912
3180,36059,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",32235,8.30693423441172,267774.0250462618,,3724.3712885883942
3575,35013,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",842,4.53422381321302,3817.816450725363,,14241.283532648262
2007,49011,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1583,6.7146261903752,10629.25325936394,,5910.071385234449
1972,51059,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",32912,8.53482384337623,280898.1223331985,,412.9910036205976
2033,13121,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",14952,8.75879472517899,130961.49873087626,,187.39549598209746
3568,06017,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1473,5.6859703127727,8375.434270714188,,12913.449828695004
3206,36029,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",7902,8.8109609744516,69624.21362011654,,212.83749950420278
5062,41003,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",2594,6.73837259795043,17479.338519083416,,9448.022756638931
252,09003,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",8680,7.32282137045952,63562.08949558863,,15216.333929153068
1996,25021,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",37830,6.50724636525304,246169.12999752248,,173181.00022297195
4908,53075,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",2064,8.76202972864928,18084.82935993211,,27.38501033117317
1661,26081,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",3544,8.59719250309481,30468.450230968007,,8.736647065139596
3162,18127,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",664,9.16536847629653,6085.804668260896,,178.5286438672288
3157,12009,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",3189,5.35884275468552,17089.349544692126,,34476.110211625295
270,06029,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",4179,12.7165061815012,53142.27933249352,,69213.25245492681
393,01089,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",1695,8.39204419245485,14224.514906210972,,110.04371437012887
3593,51107,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",7615,8.36112694384764,63669.98167739978,,621.6413221379271
1646,06095,35,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",7083,8.18899763531102,58002.670250907955,,1484.7567416482013
