,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
2140,06065,21,Indonesian alone,1114,7.82369547038076,8715.596754004167,,1397.4148092504336
2502,06059,21,Indonesian alone,2886,9.16850397509893,26460.302472135514,,145.84829215561857
836,36081,21,Indonesian alone,2641,9.26689393328259,24473.866877799323,,275.86255113822153
1048,06037,21,Indonesian alone,9797,10.0245384042183,98210.40274612668,,11444.953416472223
3319,06071,21,Indonesian alone,4810,8.61698249388515,41447.68579558757,,513.4426224734453
3945,17031,21,Indonesian alone,462,10.794362484756,4986.995467957272,,1582.3263479408793
2405,06001,21,Indonesian alone,1298,9.64136846914229,12514.496272946692,,631.788814577883
3010,53061,21,Indonesian alone,1089,5.56136405994379,6056.325461278787,,12458.379519404027
1770,42101,21,Indonesian alone,1267,10.0601304260272,12746.185249776463,,1579.2080463541545
76,53033,21,Indonesian alone,1849,6.00819917603582,11109.16027649023,,15933.146539207173
1983,51059,21,Indonesian alone,821,8.53482384337623,7007.090375411885,,137.2550559639166
3448,08005,21,Indonesian alone,843,5.89563569364147,4970.020889739759,,7832.0606669079925
752,06073,21,Indonesian alone,1027,7.85726438502988,8069.410523425687,,1212.2132934612343
459,06085,21,Indonesian alone,1423,9.52476700749084,13553.743451659466,,480.4588447554508
2541,24031,21,Indonesian alone,1516,8.82256236656146,13375.004547707173,,22.246559143085747
1171,48201,21,Indonesian alone,1439,9.69979688545933,13958.007718175975,,822.6494555231143
1340,06075,21,Indonesian alone,1028,7.9258551486833,8147.779092846432,,1065.01796790129
17,,21,Indonesian alone,35310,,315802.0739730691,8.943700763893206,1.2764812953522002
