,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
178,48439,45,Pakistani alone in any combination,4787,9.14167887342637,43761.21676709203,,332.58909066498984
4317,17197,45,Pakistani alone in any combination,2905,8.62626525664148,25059.3005705435,,184.2268640981602
2236,37119,45,Pakistani alone in any combination,961,8.54737696345696,8214.029261882139,,105.10748622557621
3730,36061,45,Pakistani alone in any combination,2624,9.11068287012895,23906.431851218367,,141.95339201330023
2962,24033,45,Pakistani alone in any combination,2396,8.69711357937041,20838.2841361715,,78.47742583235585
647,36047,45,Pakistani alone in any combination,24230,9.46112269766838,229243.00296450485,,8236.352174421856
2250,17019,45,Pakistani alone in any combination,705,8.49939383924886,5992.072656670446,,101.10615306341388
361,12011,45,Pakistani alone in any combination,5916,6.34167243402137,37517.33411967043,,38060.164840390506
1562,34031,45,Pakistani alone in any combination,1006,9.04380157687351,9098.06438633475,,27.624119823684104
4571,20091,45,Pakistani alone in any combination,961,7.82799298041637,7522.701254180132,,1059.7041691774962
242,09003,45,Pakistani alone in any combination,1844,7.32282137045952,13503.282607127356,,4460.39544816206
3591,51107,45,Pakistani alone in any combination,3419,8.36112694384764,28586.693021015082,,913.7407623786675
3322,06071,45,Pakistani alone in any combination,1792,8.61698249388515,15441.63262904219,,122.1761358774995
4897,51510,45,Pakistani alone in any combination,858,8.99516966563308,7717.855573113183,,11.76057826416768
280,27053,45,Pakistani alone in any combination,728,6.92972786625594,5044.841886634324,,2763.5799665192585
4210,06113,45,Pakistani alone in any combination,1266,8.78828613435964,11125.970246099303,,10.210614363425432
3271,37183,45,Pakistani alone in any combination,2285,7.62510236028471,17423.358893250563,,3587.4164273078545
1872,34013,45,Pakistani alone in any combination,1144,9.48870949406163,10855.083661206505,,426.5433947178485
4659,36055,45,Pakistani alone in any combination,898,8.25044110134561,7408.896109008358,,353.76421538832585
1950,48121,45,Pakistani alone in any combination,3315,8.70451626461258,28855.471417190704,,99.87713905713409
1973,51059,45,Pakistani alone in any combination,16747,8.53482384337623,142932.69490502172,,1973.3601243826986
4239,34005,45,Pakistani alone in any combination,1371,8.7182824009324,11952.76517167832,,35.014513961788744
1858,34021,45,Pakistani alone in any combination,963,8.80007432977821,8474.471579576417,,5.861682983196475
1995,25021,45,Pakistani alone in any combination,809,6.50724636525304,5264.362309489709,,4547.318875242053
3631,48085,45,Pakistani alone in any combination,5940,8.75024321067156,51976.444671389065,,97.09253471821204
3209,36029,45,Pakistani alone in any combination,1228,8.8109609744516,10819.860076626564,,5.534222955152958
668,40143,45,Pakistani alone in any combination,735,8.56969817024443,6298.728155129656,,69.90387503210688
1591,25025,45,Pakistani alone in any combination,802,6.84412934191847,5488.991732218613,,3317.880239183443
4100,12057,45,Pakistani alone in any combination,1281,6.9439213943571,8895.163306171446,,4792.2458975080635
923,48491,45,Pakistani alone in any combination,1237,8.11460112432839,10037.761590794218,,721.0716695180365
4254,12099,45,Pakistani alone in any combination,1154,5.85781219868589,6759.915277283517,,10526.898264999953
2025,13121,45,Pakistani alone in any combination,2467,8.75879472517899,21607.94658701657,,35.110481952183015
3182,36059,45,Pakistani alone in any combination,8868,8.30693423441172,73665.89279076313,,2892.9387178639613
432,29095,45,Pakistani alone in any combination,544,8.30980009122491,4520.5312496263505,,175.6884574157242
2034,13135,45,Pakistani alone in any combination,3595,8.35386978995953,30032.16189490451,,987.941501585838
1568,36085,45,Pakistani alone in any combination,2680,8.95884294892582,24009.6991031212,,17.475126130310784
1143,42045,45,Pakistani alone in any combination,1224,10.1338749128143,12403.862893284702,,1930.2338614968987
331,06067,45,Pakistani alone in any combination,4975,9.06530229311215,45099.878908232946,,174.36058946910717
1067,06037,45,Pakistani alone in any combination,10721,10.0245384042183,107473.07623162439,,14091.009985912839
699,55079,45,Pakistani alone in any combination,1532,9.10130853297599,13943.204672519216,,76.33223118629722
1897,10003,45,Pakistani alone in any combination,1667,9.49426989782331,15826.947919671458,,632.9167003585786
2274,24027,45,Pakistani alone in any combination,2788,8.28530355971228,23099.426324477838,,979.7009945027097
1698,26099,45,Pakistani alone in any combination,928,9.36348490977172,8689.313996268156,,218.64180882455852
80,53033,45,Pakistani alone in any combination,2696,6.00819917603582,16198.104978592572,,22205.037895562848
2830,39035,45,Pakistani alone in any combination,1393,10.0917991358324,14057.876196214533,,2052.0043579808553
108,04013,45,Pakistani alone in any combination,2280,6.70777531571864,15293.7277198385,,10739.434848151466
756,06073,45,Pakistani alone in any combination,2477,7.85726438502988,19462.443881719013,,2581.259082475232
1398,13067,45,Pakistani alone in any combination,827,8.53676725410491,7059.906519144761,,96.34814686388866
1252,34035,45,Pakistani alone in any combination,1396,8.49075088837635,11853.088240173385,,209.4472385811856
4510,09001,45,Pakistani alone in any combination,1889,8.02453657924215,15158.349598188423,,1376.2468227883269
2803,36103,45,Pakistani alone in any combination,7173,7.76449699361168,55694.73693517658,,8895.207573830978
2381,26163,45,Pakistani alone in any combination,4084,10.0409224749586,41007.12738773092,,5522.27292584162
4382,12095,45,Pakistani alone in any combination,4171,6.1404071756769,25611.63832974835,,31261.32448938036
2778,48453,45,Pakistani alone in any combination,2765,8.31189358502576,22982.38576259623,,886.408320143179
33,25027,45,Pakistani alone in any combination,853,5.74856992257236,4903.530143954223,,8354.20872991199
3859,51041,45,Pakistani alone in any combination,1252,7.51534934985264,9409.217386015505,,2325.051639372805
2350,34007,45,Pakistani alone in any combination,681,9.36629533293618,6378.4471217295395,,162.31063626138683
863,51153,45,Pakistani alone in any combination,5898,8.00437063124064,47209.7779830573,,4502.477836678084
2649,25017,45,Pakistani alone in any combination,2430,6.47873808499852,15743.333546546404,,13989.275642285073
2522,24031,45,Pakistani alone in any combination,4950,8.82256236656146,43671.68371447923,,15.264021946187787
838,36081,45,Pakistani alone in any combination,21238,9.26689393328259,196810.29335505565,,3210.468581925926
1357,06075,45,Pakistani alone in any combination,1107,7.9258551486833,8773.921649592412,,1003.7797180815484
1240,13089,45,Pakistani alone in any combination,1187,8.91584748278997,10583.110962071694,,1.691959388008679
2731,42029,45,Pakistani alone in any combination,798,9.29718622138124,7419.15460466223,,140.16008726284727
2723,40109,45,Pakistani alone in any combination,1165,8.07082598973328,9402.51227803927,,759.2070531027837
2448,36119,45,Pakistani alone in any combination,2838,8.37962341455654,23781.371250511464,,705.1630642735403
4752,34025,45,Pakistani alone in any combination,1314,8.06339794982392,10595.30490606863,,872.138423053999
2455,34003,45,Pakistani alone in any combination,3348,9.05985740165901,30332.402580754362,,110.61233528535925
3905,24003,45,Pakistani alone in any combination,1118,7.85193609147857,8778.464550273042,,1177.2515490602725
59,37081,45,Pakistani alone in any combination,1844,8.10161151869551,14939.37164047452,,1111.7906475286454
2420,06001,45,Pakistani alone in any combination,5102,9.64136846914229,49190.26192956396,,2972.372065070963
501,18097,45,Pakistani alone in any combination,932,10.4469623267947,9736.568888572661,,2293.9793742039933
2484,06059,45,Pakistani alone in any combination,6915,9.16850397509893,63400.204987809106,,583.2013437912682
4338,24005,45,Pakistani alone in any combination,4785,8.79283371421402,42073.709322514085,,34.78278592000376
1434,26161,45,Pakistani alone in any combination,1022,8.61139048087102,8800.841071450182,,72.69504754378575
2323,39049,45,Pakistani alone in any combination,761,9.74000598595169,7412.144555309236,,565.3424539302034
2882,24510,45,Pakistani alone in any combination,1006,9.53783831137543,9595.065341243682,,437.87558407035135
132,26125,45,Pakistani alone in any combination,3068,8.94169654602358,27433.125003200345,,12.411357884520328
2887,51013,45,Pakistani alone in any combination,1211,8.98393781613181,10879.548695335623,,13.567008626279232
914,17097,45,Pakistani alone in any combination,1441,8.99755131741302,12965.471448392162,,20.563519715289658
3964,17031,45,Pakistani alone in any combination,18294,10.794362484756,197472.06729612628,,67177.19797561764
742,21111,45,Pakistani alone in any combination,600,9.77015065884852,5862.090395309112,,477.46022077680254
2580,42003,45,Pakistani alone in any combination,1170,10.2061063064067,11941.144378495837,,2063.434922609186
10,06081,45,Pakistani alone in any combination,1258,8.62868769305074,10854.88911785783,,78.25132391564182
3824,09009,45,Pakistani alone in any combination,2017,7.69192221306771,15514.607103757571,,2837.920840494542
4448,34027,45,Pakistani alone in any combination,2067,7.86213245805199,16251.027790793463,,2133.507030423319
2333,06077,45,Pakistani alone in any combination,5712,9.17663681807835,52416.949504863536,,509.1018064149021
2548,34017,45,Pakistani alone in any combination,4244,9.83509422202987,41740.139878294765,,3886.873847099049
2282,34039,45,Pakistani alone in any combination,314,9.60877192921143,3017.154385772389,,167.64203623205046
2923,17043,45,Pakistani alone in any combination,6667,9.72603098773726,64843.448595244314,,4793.566270734821
1476,34023,45,Pakistani alone in any combination,9688,9.03069663050806,87489.38895636209,,225.61314390584783
2837,48157,45,Pakistani alone in any combination,11085,9.17851703608798,101743.86134503526,,1000.4728840422907
1421,18057,45,Pakistani alone in any combination,1194,9.42743385010689,11256.356017027627,,360.3199147645026
116,,45,Pakistani alone in any combination,375072,,3329924.0623949044,8.878092905881816,1.0497785265195383
