,FIPS,POPGROUP,POPGROUP_LABEL,estimated_pop,pred_wght,relative_weight,weighted_average,std_dev_parts_and_actual
625,18003,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",3350,10.1293450127347,33933.305792661246,,9122.907051856104
702,55079,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",1374,9.10130853297599,12505.19792430901,,531.9077767850918
4167,48341,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",1180,6.51487169649379,7687.5486018626725,,4552.74164809559
5356,26025,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",1209,8.41589785436223,10174.820505923935,,4.831807590119396
681,40143,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",1419,8.56969817024443,12160.401703576847,,11.643082118291922
1114,19153,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",2355,7.39804423722831,17422.394178672672,,2752.326483350043
830,36081,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",2288,9.26689393328259,21202.653319350567,,1419.9192828866178
656,36047,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",1907,9.46112269766838,18042.3609844536,,1838.9910007368142
4221,36065,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",3205,6.60382066609048,21165.24523481999,,11271.127796354198
996,31055,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",2810,6.90902409700064,19414.3577125718,,6927.179808627147
3606,27123,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",9067,7.32246367501573,66392.77814136763,,12130.236729981809
3655,36067,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",1503,7.52117646578563,11304.328228075801,,1379.2251347100523
4667,36055,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",603,8.25044110134561,4975.015984111403,,31.532198691170333
3213,36029,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",3231,8.8109609744516,28468.21490845312,,355.80125954496555
22,06081,81,"Burmese alone or in any combination (404) & (100-299) or (300, A01-Z99) or (400-999)",2738,8.62868769305074,23625.346903572925,,61.253701348299025
