,FIPS,pred_wght
214,06115,8.16969847009909
215,08001,6.60124621517517
216,08003,3.20536086629977
217,08005,5.89563569364147
218,08007,2.55455764978484
219,08009,5.60309008975713
220,08011,5.01381375442376
221,08013,5.67438814446289
222,08014,6.10088531732541
223,08015,3.48172772755348
224,08017,5.31135163943355
225,08019,3.44866548415493
226,08021,3.76407731104651
227,08023,2.9737071538025
228,08025,5.01138619096686
229,08027,2.86948924559342
230,08029,3.75334472538124
231,08031,6.69751589354803
232,08033,2.88263434108527
233,08035,4.82771342507838
234,08037,3.03957447516141
235,08039,4.19392619596292
236,08041,4.49947455797629
237,08043,3.82374322612336
238,08045,3.63491854634769
239,08047,3.4810579103106
240,08049,2.94954968739473
241,08051,2.46189218415557
242,08053,2.98047398576512
243,08055,3.85725611384294
244,08057,3.04425575322812
245,08059,5.75712789450054
246,08061,5.33359789699571
247,08063,5.72888751027811
248,08065,3.37207464705882
249,08067,2.93981998207815
250,08069,5.21891557230584
251,08071,3.92848809763333
252,08073,5.22621678982989
253,08075,5.94452446519001
254,08077,4.80172361606565
255,08079,3.04182328651685
256,08081,3.44660968829286
257,08083,3.0737228987664
258,08085,4.21886984470394
259,08087,6.21680704854576
260,08089,5.56953064627476
261,08091,3.07009807033363
262,08093,2.73661850240652
263,08095,5.81175298289059
264,08097,3.14437155120131
265,08099,5.45407885347781
266,08101,4.90413291582581
267,08103,3.46910886588659
268,08105,3.69635636871975
269,08107,3.39335910332213
270,08109,3.26146607236411
271,08111,3.26008135908441
272,08113,3.04577214703085
273,08115,5.58989397225725
274,08117,3.03303853289991
275,08119,3.02320752376874
276,08121,5.58122445783133
277,08123,6.12439716554929
278,08125,5.5580654356268
279,09001,8.02453657924215
280,09003,7.32282137045952
281,09005,6.61233286057275
282,09007,6.68910841829837
283,09009,7.69192221306771
284,09011,6.49203571399902
285,09013,5.99974760201977
286,09015,6.03926882494005
287,11001,8.98079472529719
288,10001,8.13076241242068
289,10003,9.49426989782331
290,10005,7.14701484247635
291,12001,6.44954339675583
292,12003,6.28211998008482
293,12005,6.97953664653069
294,12007,6.21334820546985
295,12009,5.35884275468552
296,12011,6.34167243402137
297,12013,6.51748601025641
298,12015,5.43531731525585
299,12017,6.39921755005806
300,12019,6.38683851408063
301,12021,5.41558801209878
302,12023,6.53364477632495
303,12027,5.93590581865642
304,12029,6.17551805017659
305,12031,6.80005731369965
306,12033,7.69246113998098
307,12035,5.73419787995318
308,12037,5.76129885877565
309,12039,6.74359334368061
310,12041,6.49486457051774
311,12043,5.58379976870537
312,12045,5.93879922902351
313,12047,6.73432273464423
314,12049,5.96945735602755
315,12051,5.6601471333674
316,12053,6.59014044241744
317,12055,5.84004289180653
318,12057,6.9439213943571
319,12059,6.60251783710543
320,12061,5.33770655004782
321,12063,6.75848995617738
322,12065,6.46838630580584
323,12067,6.31905487034949
324,12069,6.12064824862314
325,12071,5.48243104813868
326,12073,7.0455681301114
327,12075,6.3212495110414
328,12077,6.20158274476987
329,12079,6.8194264008531
330,12081,6.34384275526356
331,12083,6.72696149056137
332,12085,5.34283478977296
333,12086,6.47824733374993
334,12087,6.75094308345875
335,12089,6.26350750688818
336,12091,7.0160841442966
337,12093,5.77607550655066
338,12095,6.1404071756769
339,12097,5.77148438171093
340,12099,5.85781219868589
341,12101,6.41421874318104
342,12103,6.92419524860836
343,12105,6.22715261938731
344,12107,6.18976036966812
345,12109,5.88880290224638
346,12111,5.5122887896569
347,12113,6.85035244787675
348,12115,6.01402271918682
349,12117,6.15102438247248
350,12119,6.66129697516592
351,12121,6.80014198430844
352,12123,6.64118539565795
353,12125,6.45301637463791
354,12127,5.76581592525572
355,12129,5.71957882278399
356,12131,6.23559352106535
357,12133,6.23679726381748
358,13001,7.22073465507787
359,13003,7.07505761910448
360,13005,7.11812739095169
361,13007,6.91400343378731
362,13009,8.18116689654418
363,13011,7.18215081815711
364,13013,8.1973479389335
365,13015,8.21685264474775
366,13017,8.06534262504253
367,13019,7.37218152545888
368,13021,8.79882044700316
369,13023,8.17653941207992
370,13025,6.63107227092499
371,13027,7.11494094379117
372,13029,6.96387949095359
373,13031,7.41692739934774
374,13033,7.3087436489964
375,13035,8.36008383428451
376,13037,7.42956189124589
377,13039,6.5227776924752
378,13043,7.42829661574832
379,13045,8.29056063749129
380,13047,7.89101095007976
381,13049,6.68262945854901
382,13051,7.64924434737184
383,13053,7.8311575441555
384,13055,8.04144094676148
385,13057,7.66936742057235
386,13059,8.27842913994894
387,13061,6.71268353125982
388,13063,8.94192603540921
389,13065,6.83509685348632
390,13067,8.53676725410491
391,13069,7.3814790301256
392,13071,7.76289301925359
393,13073,7.79683451105576
394,13075,7.57648006042296
395,13077,8.39568707211135
396,13079,7.78103624386382
397,13081,8.26392185289475
398,13083,7.4499810773763
399,13085,6.65597042095835
400,13087,7.24011751813806
401,13089,8.91584748278997
402,13091,7.61768140989172
403,13093,8.2461447050543
404,13095,8.3940601770211
405,13097,8.27107212699108
406,13099,7.1930228724564
407,13101,6.22008590480912
408,13103,7.04862706851675
409,13105,7.8422839541803
410,13107,7.3236337220108
411,13109,7.64319509
412,13111,6.64000419516933
413,13113,8.56313712772246
414,13115,8.48295305948067
415,13117,7.32979146201663
416,13119,7.83386282919761
417,13121,8.75879472517899
418,13123,6.49708606602573
419,13125,6.83923785528877
420,13127,6.83405148418858
421,13129,8.15876696734679
422,13131,7.02294606852985
423,13133,7.65283094597974
424,13135,8.35386978995953
425,13137,7.05623288027695
426,13139,7.57278218656085
427,13141,7.58047809205642
428,13143,8.1657879704656
429,13145,7.75830503434924
430,13147,7.96452569349145
431,13149,7.57480416004732
432,13151,8.64872264934632
433,13153,8.62820220393138
434,13155,7.58307376598868
435,13157,7.80904429279987
436,13159,8.14015454100719
437,13161,7.36608431245023
438,13163,7.28534735262847
439,13165,7.25544417026379
440,13167,7.22641816933868
441,13169,8.05707235341309
442,13171,8.71846687558006
443,13173,6.73658603294304
444,13175,7.67118103006153
445,13177,7.69597134850519
446,13179,7.28081819283564
447,13181,7.05432855177589
448,13183,6.74278245229535
449,13185,7.46895776898922
450,13187,6.27536042614964
451,13189,7.55934890468571
452,13191,6.16765312077025
453,13193,8.29993787177748
454,13195,7.83340054658606
455,13197,7.51758862045299
456,13199,8.36612808657694
457,13201,7.10388588081633
458,13205,7.58242665758788
459,13207,8.13200949023615
460,13209,7.422613003398
461,13211,8.15611590552944
462,13213,7.68125757671343
463,13215,8.82887511941438
464,13217,8.28922472458433
465,13219,7.9143906083882
466,13221,7.72840003691523
467,13223,7.9521410698828
468,13225,8.58539746632966
469,13227,7.05253429716965
470,13229,7.03685580498987
471,13231,8.44243882813812
472,13233,8.56987567811935
473,13235,7.61302369275604
474,13237,7.74775118248657
475,13239,7.17619350577
476,13241,6.13183213565987
477,13243,7.75472730016842
478,13245,8.33188895471929
479,13247,8.53434342674412
480,13249,7.70433526347305
481,13251,7.22801541629548
482,13253,7.27203416427999
483,13255,9.04282961746758
484,13257,7.40124476638013
485,13259,7.55152098877517
486,13261,8.20172472561626
487,13263,7.87812786307356
488,13265,7.43279907979033
489,13267,7.07131602821317
490,13269,8.00766496406917
491,13271,7.53449056909091
492,13273,8.05842343746645
493,13275,7.30062707513417
494,13277,8.03600928186849
495,13279,7.73631050508761
496,13281,6.06531724381625
497,13283,7.40007928249818
498,13285,8.3030866469781
499,13287,8.05125950279955
500,13289,7.69946909231963
501,13291,6.22120203034276
502,13293,8.5850245475638
503,13295,7.95309966344755
504,13297,7.98054903316302
505,13299,7.60920626652346
506,13301,7.86928239458348
507,13303,7.58195246094303
508,13305,7.17781198644473
509,13307,7.25323033226152
510,13309,7.65687702196469
511,13311,6.32386465885647
512,13313,7.98519841148549
513,13315,7.7008661815235
514,13317,7.55279943075616
515,13319,7.4751106870229
516,13321,7.6738258637391
517,19001,6.84051082530591
518,19003,7.08685540580789
519,19005,7.41086938381019
520,19007,7.80135456972142
521,19009,6.62453324235986
522,19011,7.85114761389784
523,19013,8.00714599282935
524,19015,7.02567040180947
525,19017,7.34791773150437
526,19019,8.02975384149251
527,19021,7.384018029615
528,19023,7.38334202394565
529,19025,6.88532108169597
530,19027,6.94269737173328
531,19029,6.84919017698481
532,19031,8.04817383642359
533,19033,7.32466927498811
534,19035,7.22286926275679
535,19037,7.22876233137712
536,19039,7.23859231315959
537,19041,7.42609292554149
538,19043,7.6235835319102
539,19045,8.63008683545077
540,19047,6.94149270238652
541,19049,6.91344970832388
542,19051,7.25880195133097
543,19053,7.31020206810926
544,19055,8.02843818002702
545,19057,8.26120042901426
546,19059,6.56756651226975
547,19061,8.43146129905075
548,19063,7.12342509415647
549,19065,7.76679243151341
550,19067,7.27986272833221
551,19069,7.15353303277154
552,19071,6.44314045424002
553,19073,6.87416042416452
554,19075,7.20181712679676
555,19077,6.65081962844623
556,19079,7.11592161105085
557,19081,7.18035518296447
558,19083,7.40838389700011
559,19085,6.31726779608789
560,19087,8.01958751402333
561,19089,6.63787193706878
562,19091,7.05486883851248
563,19093,6.87219898857385
564,19095,7.69237564536839
565,19097,8.10003018641677
566,19099,7.3708248566853
567,19101,8.01659077124028
568,19103,8.11451080530554
569,19105,7.92228387295281
570,19107,7.83964427647227
571,19109,6.97008813356495
572,19111,7.95139938653728
573,19113,8.36615477057749
574,19115,7.54704405111092
575,19117,7.56588796808272
576,19119,6.60716105776703
577,19121,6.47111110530008
578,19123,7.62595277824941
579,19125,7.47945067759464
580,19127,7.56896690784294
581,19129,6.53000556079421
582,19131,6.86231782108389
583,19133,6.65488606729417
584,19135,7.74349298619824
585,19137,7.13936851769088
586,19139,8.31249111498421
587,19141,7.14062968606751
588,19143,6.98572018724853
589,19145,6.82488528747175
590,19147,7.44778415242543
591,19149,6.99413968942608
592,19151,7.29518722845417
593,19153,7.39804423722831
594,19155,6.84947075173361
595,19157,7.60990302527228
596,19159,6.82850981874878
597,19161,6.55962763961353
598,19163,9.14334093563889
599,19165,6.34712800854771
600,19167,7.03898848415618
601,19169,7.10856151303299
602,19171,7.53338626667417
603,19173,7.09364971030552
604,19175,7.35459032790809
605,19177,7.44524298282695
606,19179,7.79022770105263
607,19181,6.92375515673337
608,19183,7.87166247189458
609,19185,7.58409251288459
610,19187,7.1663068581801
611,19189,6.9527657426836
612,19191,6.98038935172872
613,19193,7.34753666943977
614,19195,6.84544847065017
615,19197,7.25477654546829
616,16001,7.60417592318377
617,16003,6.17504867203219
618,16005,5.03713108378904
619,16007,4.77480250083528
620,16009,8.85328818093699
621,16011,5.36877783015765
622,16013,4.5140375813997
623,16015,5.10338635742743
624,16017,7.52603761797588
625,16019,5.88819357474528
626,16021,6.52236061884798
627,16023,4.71720490141819
628,16025,4.42588893464637
629,16027,8.07616700809325
630,16029,4.80446879075111
631,16031,5.63901513855002
632,16033,4.89432741344195
633,16035,7.65783099417875
634,16037,4.89298702838828
635,16039,6.11779658665582
636,16041,5.5721867292351
637,16043,5.29189858178523
638,16045,7.35168239488008
639,16047,5.89481713657527
640,16049,7.12292112005902
641,16051,5.4884341469013
642,16053,6.10066529900778
643,16055,9.49984337299811
644,16057,8.65199866743637
645,16059,8.18726703377016
646,16061,8.02850390473698
647,16063,4.7616675672043
648,16065,5.87082329869992
649,16067,5.94366915292242
650,16069,8.57019044110531
651,16071,5.24864756649557
652,16073,7.02344296720458
653,16075,7.55637485479379
654,16077,5.33928922348727
655,16079,9.34081703799452
656,16081,4.78363689872173
657,16083,5.91354241020329
658,16085,5.51438279862097
659,16087,7.23050505000981
660,17001,8.12727525535371
661,17003,8.34592455814518
662,17005,8.55530341569113
663,17007,8.33940152552386
664,17009,7.32261518379703
665,17011,8.10371876064955
666,17013,6.73809112792297
667,17015,8.12756368492884
668,17017,7.85642571763671
669,17019,8.49939383924886
670,17021,8.39757006925287
671,17023,8.4175897490052
672,17025,8.94921105609844
673,17027,8.97867138737355
674,17029,8.56904710671394
675,17031,10.794362484756
676,17033,8.94796760508654
677,17035,8.00837428855901
678,17037,8.29871753879802
679,17039,8.29882463558964
680,17041,8.58205561961962
681,17043,9.72603098773726
682,17045,8.57673214362618
683,17047,9.17214316768338
684,17049,8.51319198382104
685,17051,8.50765919647696
686,17053,8.50481956679213
687,17055,9.50793067768762
688,17057,8.27588854865251
689,17059,8.96486813025586
690,17061,7.75327595779922
691,17063,8.49669420270459
692,17065,9.15101946434906
693,17067,7.84015359505863
694,17069,8.54423393981481
695,17071,7.81288861683263
696,17073,8.56057144832231
697,17075,8.35556189110977
698,17077,8.90146836161945
699,17079,8.69859199422561
700,17081,8.97514751435856
701,17083,7.58035801957799
702,17085,8.18284715539289
703,17087,8.67805710538865
704,17089,8.93582712703462
705,17091,8.77240180574531
706,17093,8.27591525231836
707,17095,8.78023048772653
708,17097,8.99755131741302
709,17099,8.26355343536042
710,17101,9.06745796768253
711,17103,8.1192932866143
712,17105,8.34595786341463
713,17107,8.32457073420228
714,17109,8.21013253219674
715,17111,8.75616325670424
716,17113,8.17091965548557
717,17115,8.6028029046295
718,17117,8.3374479673401
719,17119,9.27171343015872
720,17121,9.17558930598169
721,17123,7.99392563924051
722,17125,7.93664795786172
723,17127,9.34604853652213
724,17129,7.84583477843369
725,17131,8.29235367469879
726,17133,8.96519890190248
727,17135,8.43058837596333
728,17137,8.07136920780938
729,17139,8.31211714333827
730,17141,8.1929321053517
731,17143,8.37398197421901
732,17145,8.89528125503356
733,17147,8.34111187399127
734,17149,7.86139459890444
735,17151,8.27103836912752
736,17153,8.7050035968187
737,17155,7.92016638694639
738,17157,8.7548783570319
739,17159,9.13805038440214
740,17161,9.18629763348379
741,17163,9.61399331557159
742,17165,9.36952868703087
743,17167,8.48370555303472
744,17169,7.60437352067868
745,17171,7.85983821101774
746,17173,8.26745290926978
747,17175,8.05492597263931
748,17177,8.43490566536019
749,17179,8.38442351005214
750,17181,8.78505376740791
751,17183,8.66653690572741
752,17185,9.13201254875701
753,17187,8.44576769130852
754,17189,8.73084228187007
755,17191,9.0843918800716
756,17193,9.29655570746676
757,17195,8.526422732743
758,17197,8.62626525664148
759,17199,9.31668212110252
760,17201,8.71587923469008
761,17203,7.89188882293606
762,18001,9.31967440806119
763,18003,10.1293450127347
764,18005,9.01465801546996
765,18007,8.62451745990513
766,18009,9.57681282939057
767,18011,9.35161356567797
768,18013,7.76486265647553
769,18015,8.56982979012652
770,18017,9.27935383975774
771,18019,9.40402768252413
772,18021,8.6061404399405
773,18023,9.3702465046352
774,18025,7.68913597031644
775,18027,8.91800988593276
776,18029,8.54752335984175
777,18031,8.91975191375291
778,18033,9.59250421713284
779,18035,9.37413581392187
780,18037,8.7750038103082
781,18039,9.48663776562951
782,18041,9.46075591259217
783,18043,9.06796430368205
784,18045,8.46288575986079
785,18047,8.4233878555031
786,18049,9.00434588308696
787,18051,9.01979423842641
788,18053,9.62284891366095
789,18055,8.78414237630032
790,18057,9.42743385010689
791,18059,9.02037982443359
792,18061,8.11551498729804
793,18063,9.57973153505033
794,18065,9.17421530043265
795,18067,9.39881302192092
796,18069,9.48364093739899
797,18071,9.11681893760619
798,18073,8.59198406446024
799,18075,9.13048914600292
800,18077,8.4517996641791
801,18079,8.6887602832603
802,18081,9.59083442593839
803,18083,9.09764117637877
804,18085,9.19206444789162
805,18087,8.73239467032967
806,18089,10.6426965968085
807,18091,8.93517899692286
808,18093,8.971342332553
809,18095,9.47613884590841
810,18097,10.4469623267947
811,18099,9.07596941276487
812,18101,8.38376491194117
813,18103,9.2171132103081
814,18105,8.86514633655616
815,18107,8.84475615570244
816,18109,9.02489973103608
817,18111,8.39584611345128
818,18113,9.21716109664255
819,18115,8.5148048058094
820,18117,8.35581403981855
821,18119,8.23769894090382
822,18121,8.13830249956745
823,18123,8.24664351380701
824,18125,8.7193199462826
825,18127,9.16536847629653
826,18129,8.85910025588576
827,18131,8.61944183330846
828,18133,8.84142145957906
829,18135,9.0648266015819
830,18137,8.52229536192657
831,18139,8.82848809107636
832,18141,9.65615480521183
833,18143,8.78828453579256
834,18145,9.01914690228644
835,18147,8.5700062089538
836,18149,8.66549767324402
837,18151,8.53355773116864
838,18153,8.76980234458673
839,18155,8.07086432865354
840,18157,9.02173478278736
841,18159,9.11599806915161
842,18161,9.03181541777541
843,18163,9.42666178455563
844,18165,8.58281530532938
845,18167,8.91405316482457
846,18169,9.35598788099003
847,18171,8.19878183239304
848,18173,8.88347907118565
849,18175,8.35990780022645
850,18177,9.43773169043922
851,18179,9.51767101642785
852,18181,8.91307374305076
853,18183,9.31413044575273
854,20001,7.93468379328397
855,20003,7.62324949024932
856,20005,7.35632753781612
857,20007,7.2077444517589
858,20009,6.84729759629978
859,20011,7.72670429447044
860,20013,7.33106052684295
861,20015,7.02745682240437
862,20017,6.97168865232975
863,20019,7.19458165440174
864,20021,7.81787622182104
865,20023,5.65119930667645
866,20025,6.07427719187359
867,20027,6.71730900175747
868,20029,6.78196190076576
869,20031,7.15046423206604
870,20033,6.66913481226864
871,20035,7.47045457079122
872,20037,7.91388940001022
873,20039,6.08951656534954
874,20041,7.28076379518072
875,20043,7.1065968533669
876,20045,7.5006931864364
877,20047,6.61478393480408
878,20049,7.47475902498265
879,20051,6.20572513496415
880,20053,6.89723881329845
881,20055,6.43870026348706
882,20057,6.59692461740723
883,20059,7.65443952331487
884,20061,6.52771485390839
885,20063,5.92804395918367
886,20065,5.86098765498652
887,20067,6.19860712734704
888,20069,6.15399258075258
889,20071,5.7418095829992
890,20073,7.41305554043953
891,20075,5.55855610408922
892,20077,7.39250750414319
893,20079,7.44515253084996
894,20081,6.114514375
895,20083,5.84134354384134
896,20085,7.51744945773288
897,20087,7.20929259698839
898,20089,6.13678914852129
899,20091,7.82799298041637
900,20093,6.05007834045763
901,20095,6.92392281114788
902,20097,6.48817428123776
903,20099,7.99381882214097
904,20101,6.16080873142857
905,20103,7.47499724179097
906,20105,6.6604023511262
907,20107,7.39695198322287
908,20109,5.97897635703919
909,20111,7.48184583852775
910,20113,7.2828474989719
911,20115,6.94254311374408
912,20117,6.58923009192448
913,20119,6.44021332896175
914,20121,7.48986229084698
915,20123,6.72612658245724
916,20125,8.14239443066167
917,20127,6.82313915752153
918,20129,5.95942505103619
919,20131,7.14296242385537
920,20133,7.99159976744186
921,20135,6.02712690698423
922,20137,6.02985862634456
923,20139,7.40311365081313
924,20141,6.48736550544323
925,20143,6.69647928254802
926,20145,6.55980175534203
927,20147,6.18477093229351
928,20149,6.7784354596371
929,20151,6.99145034175642
930,20153,5.40855761016276
931,20155,7.35051170482553
932,20157,6.57011272690763
933,20159,7.0114174452048
934,20161,6.91417322885467
935,20163,6.2069517448369
936,20165,6.12945502267917
937,20167,6.47768098852224
938,20169,7.57889783242816
939,20171,6.43943198338736
940,20173,7.78580196530655
941,20175,6.70660071235622
942,20177,7.74775258303641
943,20179,5.5976671400626
944,20181,5.99012635108153
945,20183,6.3476818375292
946,20185,6.77570846968672
947,20187,5.85948759731544
948,20189,6.11499169112509
949,20191,7.46367933490801
950,20193,5.8898158721519
951,20195,5.95004683438854
952,20197,6.87766651495817
953,20199,5.58314542087542
954,20201,6.48697313157441
955,20203,6.22689371978514
956,20205,7.91718070039324
957,20207,7.5178753218495
958,20209,8.45801045535062
959,21001,7.26446769725557
960,21003,7.49286400631389
961,21005,8.41618611269315
962,21007,8.0495520899503
963,21009,7.81388617219548
964,21011,7.59921500129411
965,21013,7.61264793419539
966,21015,9.20905482404828
967,21017,9.12708164223167
968,21019,7.99950314722861
969,21021,8.26410641882386
970,21023,8.08062278039585
971,21025,7.10158546260268
972,21027,8.11991667181814
973,21029,8.43125726005463
974,21031,7.38661954846336
975,21033,9.02871009011091
976,21035,8.50873344922159
977,21037,9.32415414087407
978,21039,8.21401338753918
979,21041,8.49771890574415
980,21043,7.22406452308802
981,21045,6.75863428517706
982,21047,9.1143056339666
983,21049,8.7790653295145
984,21051,6.86274595352048
985,21053,6.9486427930296
986,21055,9.0581014589372
987,21057,6.47876018961494
988,21059,9.11576629024582
989,21061,7.31115563851657
990,21063,6.65183815206317
991,21065,7.43672321292257
992,21067,8.78198838348495
993,21069,8.2732406781433
994,21071,6.89500912321614
995,21073,8.54638551425383
996,21075,8.19848623367092
997,21077,8.32837407381535
998,21079,7.64558451040681
999,21081,8.77627460060011
1000,21083,8.67651281646507
1001,21085,8.22281806571895
1002,21087,7.63264689998223
1003,21089,7.74249212571119
1004,21091,8.33335143841214
1005,21093,8.60812291047251
1006,21095,7.20852625862422
1007,21097,8.77168873766317
1008,21099,7.7451464509039
1009,21101,8.95786827654054
1010,21103,8.59686589063311
1011,21105,8.13712778253774
1012,21107,9.25887446994885
1013,21109,6.5185714006225
1014,21111,9.77015065884852
1015,21113,8.52425791297905
1016,21115,6.91153246788834
1017,21117,9.45421688648886
1018,21119,6.57600990028141
1019,21121,7.62887664115673
1020,21123,8.34121280701754
1021,21125,7.62537670240786
1022,21127,7.08318821752837
1023,21129,7.20454098262964
1024,21131,6.50802862776304
1025,21133,6.66613908519923
1026,21135,7.33468836697909
1027,21137,7.70008283404737
1028,21139,8.3797139415905
1029,21141,8.5171062712875
1030,21143,8.37078470170796
1031,21145,8.91259167909708
1032,21147,6.4760175308642
1033,21149,8.42973856678208
1034,21151,8.09073142517729
1035,21153,6.65410670891772
1036,21155,8.42198048234107
1037,21157,8.54137860213686
1038,21159,6.66051930853121
1039,21161,8.5678629782733
1040,21163,8.23021807740717
1041,21165,6.21115453060577
1042,21167,8.4309579410248
1043,21169,6.96019454896524
1044,21171,7.03383367326462
1045,21173,8.43139587267444
1046,21175,6.3711525468649
1047,21177,8.8910341147338
1048,21179,8.37281109814214
1049,21181,8.44913999579538
1050,21183,8.40044071344686
1051,21185,8.66251235509649
1052,21187,7.93003484641638
1053,21189,6.73602142376446
1054,21191,8.49115842777442
1055,21193,7.27369483491223
1056,21195,6.56766471887303
1057,21197,7.30931519226195
1058,21199,7.61292600082457
1059,21201,7.38943095968449
1060,21203,7.13554700046904
1061,21205,7.12954460549436
1062,21207,7.14140141873043
1063,21209,8.76791822652789
1064,21211,8.94196455934782
1065,21213,8.50908445258845
1066,21215,7.93634366684251
1067,21217,8.17686572454308
1068,21219,8.53016932744783
1069,21221,8.32447051119325
