fips,pollutant,year,pred_wght,state_abbr,lat,lon
17197,pm25,2015,8.62626525664148,IL,41.5651378372395,-88.0573400960801
17199,pm25,2015,9.31668212110252,IL,37.7556749039287,-88.974998556294
17201,pm25,2015,8.71587923469008,IL,42.3071288990266,-89.0622375786579
17203,pm25,2015,7.89188882293606,IL,40.7712425098283,-89.2903207531554
18001,pm25,2015,9.31967440806119,IN,40.753769814174,-84.9343130223631
18003,pm25,2015,10.1293450127347,IN,41.0986427654371,-85.1223089120224
18005,pm25,2015,9.01465801546996,IN,39.2167831601427,-85.9027838385811
18007,pm25,2015,8.62451745990513,IN,40.575067235148,-87.2914642760334
18009,pm25,2015,9.57681282939057,IN,40.469726390412,-85.3441789519035
18011,pm25,2015,9.35161356567797,IN,40.0130110434322,-86.398795720339
18013,pm25,2015,7.76486265647553,IN,39.2362361435507,-86.2097036609369
18015,pm25,2015,8.56982979012652,IN,40.5789819052344,-86.6001550334905
18017,pm25,2015,9.27935383975774,IN,40.7471039803932,-86.3396323872094
18019,pm25,2015,9.40402768252413,IN,38.371545913165,-85.7320241209449
18021,pm25,2015,8.6061404399405,IN,39.4690661621421,-87.1242045221272
18023,pm25,2015,9.3702465046352,IN,40.2982015229954,-86.5123237810017
18025,pm25,2015,7.68913597031644,IN,38.3134322225334,-86.4234467749463
18027,pm25,2015,8.91800988593276,IN,38.696962825455,-87.0980241437058
18029,pm25,2015,8.54752335984175,IN,39.1446198293604,-84.9209116770236
18031,pm25,2015,8.91975191375291,IN,39.3199767132867,-85.4941819114219
18033,pm25,2015,9.59250421713284,IN,41.3782136584326,-85.0342723728773
18035,pm25,2015,9.37413581392187,IN,40.2051717092572,-85.4019543957305
18037,pm25,2015,8.7750038103082,IN,38.3570677170618,-86.9140293752536
18039,pm25,2015,9.48663776562951,IN,41.63767887669,-85.9067551399835
18041,pm25,2015,9.46075591259217,IN,39.6407906413478,-85.1474975655971
18043,pm25,2015,9.06796430368205,IN,38.3215138351793,-85.8556477888922
18045,pm25,2015,8.46288575986079,IN,40.1520904698376,-87.2719171519722
18047,pm25,2015,8.4233878555031,IN,39.4018867284619,-85.0702680426214
18049,pm25,2015,9.00434588308696,IN,41.0593888078326,-86.2200853426761
18051,pm25,2015,9.01979423842641,IN,38.3091820971256,-87.5466697997194
18053,pm25,2015,9.62284891366095,IN,40.5252527097815,-85.6444307303635
18055,pm25,2015,8.78414237630032,IN,39.0523166018393,-86.9922006030454
18057,pm25,2015,9.42743385010689,IN,40.0025336148655,-86.0597382614206
18059,pm25,2015,9.02037982443359,IN,39.8116599254307,-85.8241197651496
18061,pm25,2015,8.11551498729804,IN,38.2337441164516,-86.0974964713952
18063,pm25,2015,9.57973153505033,IN,39.7727834291293,-86.4150476953963
18065,pm25,2015,9.17421530043265,IN,39.9286422041163,-85.4036744996159
18067,pm25,2015,9.39881302192092,IN,40.470705137036,-86.1329553352185
18069,pm25,2015,9.48364093739899,IN,40.870225514492,-85.4870810122832
18071,pm25,2015,9.11681893760619,IN,38.9258980791014,-85.9426326505569
18073,pm25,2015,8.59198406446024,IN,41.0757840910449,-87.14944151383
18075,pm25,2015,9.13048914600292,IN,40.4284236343104,-85.0329893144497
18077,pm25,2015,8.4517996641791,IN,38.7589589768102,-85.4336775009251
18079,pm25,2015,8.6887602832603,IN,39.0051685679229,-85.6488187659947
18081,pm25,2015,9.59083442593839,IN,39.5532781860885,-86.1136383719764
18083,pm25,2015,9.09764117637877,IN,38.6986224479709,-87.4576268756504
18085,pm25,2015,9.19206444789162,IN,41.2667957638512,-85.8304521083792
18087,pm25,2015,8.73239467032967,IN,41.6324001777634,-85.46118541532
18089,pm25,2015,10.6426965968085,IN,41.5262253975262,-87.4081770292638
18091,pm25,2015,8.93517899692286,IN,41.6318369786574,-86.7909977257843
18093,pm25,2015,8.971342332553,IN,38.8463872328435,-86.4957307820696
18095,pm25,2015,9.47613884590841,IN,40.1141191642104,-85.7089053906226
18097,pm25,2015,10.4469623267947,IN,39.791298943317,-86.1358971501882
18099,pm25,2015,9.07596941276487,IN,41.3472493910863,-86.2730606023251
18101,pm25,2015,8.38376491194117,IN,38.6783551770854,-86.848112986259
18103,pm25,2015,9.2171132103081,IN,40.7306511259247,-86.0739397067989
18105,pm25,2015,8.86514633655616,IN,39.1628770456753,-86.5377015618885
18107,pm25,2015,8.84475615570244,IN,40.0351112081628,-86.9000654522086
18109,pm25,2015,9.02489973103608,IN,39.5122512134584,-86.399288444567
18111,pm25,2015,8.39584611345128,IN,40.9940884021342,-87.3803472971075
18113,pm25,2015,9.21716109664255,IN,41.4138912571525,-85.3912118036856
18115,pm25,2015,8.5148048058094,IN,38.9545485150131,-84.9112906168407
18117,pm25,2015,8.35581403981855,IN,38.5621533820565,-86.496980922379
18119,pm25,2015,8.23769894090382,IN,39.3155947346466,-86.799823161066
18121,pm25,2015,8.13830249956745,IN,39.7583267489475,-87.2279943133975
18123,pm25,2015,8.24664351380701,IN,38.0093251680629,-86.7051472282552
18125,pm25,2015,8.7193199462826,IN,38.4248353678474,-87.2339476761386
18127,pm25,2015,9.16536847629653,IN,41.5136778335554,-87.1053079309736
18129,pm25,2015,8.85910025588576,IN,38.013246198379,-87.8230085218063
18131,pm25,2015,8.61944183330846,IN,41.0505900313386,-86.6852624981346
18133,pm25,2015,8.84142145957906,IN,39.6461044912151,-86.8355936464452
18135,pm25,2015,9.0648266015819,IN,40.1685734591724,-84.9970620495969
18137,pm25,2015,8.52229536192657,IN,39.1594029356652,-85.2183484141856
18139,pm25,2015,8.82848809107636,IN,39.6236172608096,-85.4745825609476
18141,pm25,2015,9.65615480521183,IN,41.6753997516212,-86.2286650115573
18143,pm25,2015,8.78828453579256,IN,38.6981977957901,-85.7627265580414
18145,pm25,2015,9.01914690228644,IN,39.5360398438203,-85.7898410365469
18147,pm25,2015,8.5700062089538,IN,38.0154971649485,-87.0110324885452
18149,pm25,2015,8.66549767324402,IN,41.2828948765141,-86.6318911312759
18151,pm25,2015,8.53355773116864,IN,41.6495205675004,-85.0106555506801
18153,pm25,2015,8.76980234458673,IN,39.1030944540163,-87.3909850756694
18155,pm25,2015,8.07086432865354,IN,38.819839498728,-85.0234803825497
18157,pm25,2015,9.02173478278736,IN,40.417881173747,-86.8869790502373
18159,pm25,2015,9.11599806915161,IN,40.3088478539157,-86.050593687249
18161,pm25,2015,9.03181541777541,IN,39.6186278206493,-84.9191148217137
18163,pm25,2015,9.42666178455563,IN,37.9960620028603,-87.5518237269272
18165,pm25,2015,8.58281530532938,IN,39.7631659573156,-87.4402668887244
18167,pm25,2015,8.91405316482457,IN,39.4608174439953,-87.3879755832283
18169,pm25,2015,9.35598788099003,IN,40.8585197731695,-85.8023656257602
18171,pm25,2015,8.19878183239304,IN,40.3121876704278,-87.3262186765397
18173,pm25,2015,8.88347907118565,IN,38.0128849168188,-87.352537911508
18175,pm25,2015,8.35990780022645,IN,38.5728852664355,-86.0866823508598
18177,pm25,2015,9.43773169043922,IN,39.8427379543509,-84.9498235108899
18179,pm25,2015,9.51767101642785,IN,40.7707714937039,-85.1944008033
18181,pm25,2015,8.91307374305076,IN,40.7556983159518,-86.8102809641683
18183,pm25,2015,9.31413044575273,IN,41.1631448035564,-85.478453610477
20001,pm25,2015,7.93468379328397,KS,37.8965849300725,-95.3670478722609
20003,pm25,2015,7.62324949024932,KS,38.2501154282893,-95.2643579609973
20005,pm25,2015,7.35632753781612,KS,39.5555851335382,-95.1814747813756
20007,pm25,2015,7.2077444517589,KS,37.2121823698827,-98.5574623122814
20009,pm25,2015,6.84729759629978,KS,38.3947369552649,-98.7577346173303
20011,pm25,2015,7.72670429447044,KS,37.8455570684769,-94.7494635404996
20013,pm25,2015,7.33106052684295,KS,39.801271083734,-95.5503978064904
20015,pm25,2015,7.02745682240437,KS,37.7271355752884,-96.9896962629022
20017,pm25,2015,6.97168865232975,KS,38.358332437276,-96.5593312544803
20019,pm25,2015,7.19458165440174,KS,37.1110014445353,-96.2314736713001
20021,pm25,2015,7.81787622182104,KS,37.1152294959033,-94.7551271999259
20023,pm25,2015,5.65119930667645,KS,39.768140755686,-101.738989361702
20025,pm25,2015,6.07427719187359,KS,37.2904530474041,-99.873204288939
20027,pm25,2015,6.71730900175747,KS,39.3561942003515,-97.1226046631517
20029,pm25,2015,6.78196190076576,KS,39.5339496171195,-97.6372455785167
20031,pm25,2015,7.15046423206604,KS,38.2476574119288,-95.7399949657017
20033,pm25,2015,6.66913481226864,KS,37.236270280275,-99.3651951348493
20035,pm25,2015,7.47045457079122,KS,37.1742856627468,-96.9977494285478
20037,pm25,2015,7.91388940001022,KS,37.4399338018092,-94.7314103158379
20039,pm25,2015,6.08951656534954,KS,39.8043301587302,-100.490887537994
20041,pm25,2015,7.28076379518072,KS,38.881315536094,-97.1492267793865
20043,pm25,2015,7.1065968533669,KS,39.7886423914412,-95.0750756576463
20045,pm25,2015,7.5006931864364,KS,38.9417822839406,-95.2513498691643
20047,pm25,2015,6.61478393480408,KS,37.9144108989134,-99.3549199209747
20049,pm25,2015,7.47475902498265,KS,37.4216417071478,-96.2366912560722
20051,pm25,2015,6.20572513496415,KS,38.8815604526923,-99.330012164347
20053,pm25,2015,6.89723881329845,KS,38.7210140526397,-98.2628803293828
20055,pm25,2015,6.43870026348706,KS,37.977329095062,-100.865805199043
20057,pm25,2015,6.59692461740723,KS,37.7511106771449,-99.9948762319783
20059,pm25,2015,7.65443952331487,KS,38.6027319482918,-95.2600451215759
20061,pm25,2015,6.52771485390839,KS,39.0386496158547,-96.8392540626273
20063,pm25,2015,5.92804395918367,KS,39.0476319109462,-100.374213729128
20065,pm25,2015,5.86098765498652,KS,39.3597485945321,-99.8578474008471
20067,pm25,2015,6.19860712734704,KS,37.5803118789117,-101.34972652957
20069,pm25,2015,6.15399258075258,KS,37.726576956377,-100.412904928405
20071,pm25,2015,5.7418095829992,KS,38.48708957498,-101.763184442662
20073,pm25,2015,7.41305554043953,KS,37.8575310360293,-96.2265020182389
20075,pm25,2015,5.55855610408922,KS,37.9791852416357,-101.767651301115
20077,pm25,2015,7.39250750414319,KS,37.2150927245608,-98.0512286045741
20079,pm25,2015,7.44515253084996,KS,38.0470864490832,-97.3852705599124
20081,pm25,2015,6.114514375,KS,37.5000314379699,-100.894097744361
20083,pm25,2015,5.84134354384134,KS,38.0835072025052,-99.867539874739
20085,pm25,2015,7.51744945773288,KS,39.400925961967,-95.751348380627
20087,pm25,2015,7.20929259698839,KS,39.2108908240092,-95.3978470093067
20089,pm25,2015,6.13678914852129,KS,39.7754556061098,-98.2012410464738
20091,pm25,2015,7.82799298041637,KS,38.9280490807253,-94.7371106134195
20093,pm25,2015,6.05007834045763,KS,37.9542151118934,-101.237946693488
20095,pm25,2015,6.92392281114788,KS,37.6084385085263,-98.0977260753372
20097,pm25,2015,6.48817428123776,KS,37.598712769291,-99.25703960047
20099,pm25,2015,7.99381882214097,KS,37.2582364928033,-95.2605822835192
20101,pm25,2015,6.16080873142857,KS,38.5030001714286,-100.487826857143
20103,pm25,2015,7.47499724179097,KS,39.2385190063888,-94.9592564629331
20105,pm25,2015,6.6604023511262,KS,39.0360662758408,-98.1752661832768
20107,pm25,2015,7.39695198322287,KS,38.2373585128418,-94.80163254971
20109,pm25,2015,5.97897635703919,KS,39.0982849782293,-100.925153120464
20111,pm25,2015,7.48184583852775,KS,38.4161555298308,-96.1797836153161
20113,pm25,2015,7.2828474989719,KS,38.3811631048663,-97.6476310657985
20115,pm25,2015,6.94254311374408,KS,38.3264381595577,-97.1245058846761
20117,pm25,2015,6.58923009192448,KS,39.8000274488485,-96.5735920430958
20119,pm25,2015,6.44021332896175,KS,37.2920890273224,-100.394146666667
20121,pm25,2015,7.48986229084698,KS,38.5904030652393,-94.8363415957544
20123,pm25,2015,6.72612658245724,KS,39.4549674250745,-98.1741895653538
20125,pm25,2015,8.14239443066167,KS,37.1399832313721,-95.6953188294663
20127,pm25,2015,6.82313915752153,KS,38.6981520513253,-96.5888707411785
20129,pm25,2015,5.95942505103619,KS,37.0470898236932,-101.838243117847
20131,pm25,2015,7.14296242385537,KS,39.8299121929652,-95.962575997249
20133,pm25,2015,7.99159976744186,KS,37.6249648013566,-95.3948797056686
20135,pm25,2015,6.02712690698423,KS,38.4924335371741,-99.8988801094303
20137,pm25,2015,6.02985862634456,KS,39.8206006524423,-99.8782428672192
20139,pm25,2015,7.40311365081313,KS,38.6989434918687,-95.7116133292421
20141,pm25,2015,6.48736550544323,KS,39.4247935458787,-98.7074268532919
20143,pm25,2015,6.69647928254802,KS,39.0964316368412,-97.6818571498933
20145,pm25,2015,6.55980175534203,KS,38.1785443281228,-99.1472934174674
20147,pm25,2015,6.18477093229351,KS,39.757046809642,-99.3493578341014
20149,pm25,2015,6.7784354596371,KS,39.2584751249769,-96.3161192603222
20151,pm25,2015,6.99145034175642,KS,37.6450636702568,-98.731173415493
20153,pm25,2015,5.40855761016276,KS,39.8078090512108,-101.053707026598
20155,pm25,2015,7.35051170482553,KS,38.0509147370216,-97.9330207732015
20157,pm25,2015,6.57011272690763,KS,39.8181923694779,-97.6591680722892
20159,pm25,2015,7.0114174452048,KS,38.3219626103342,-98.2010336804522
20161,pm25,2015,6.91417322885467,KS,39.1894748365324,-96.6330064599592
20163,pm25,2015,6.2069517448369,KS,39.3142668982822,-99.3167490252847
20165,pm25,2015,6.12945502267917,KS,38.525794647717,-99.2836121560327
20167,pm25,2015,6.47768098852224,KS,38.9045118077475,-98.8249043758967
20169,pm25,2015,7.57889783242816,KS,38.815775970219,-97.6067346976945
20171,pm25,2015,6.43943198338736,KS,38.4823061588331,-100.913610210697
20173,pm25,2015,7.78580196530655,KS,37.6788076530254,-97.344614985001
20175,pm25,2015,6.70660071235622,KS,37.0521961179854,-100.916105960265
20177,pm25,2015,7.74775258303641,KS,39.0355912540605,-95.7054671777176
20179,pm25,2015,5.5976671400626,KS,39.3679124021909,-100.468048122066
20181,pm25,2015,5.99012635108153,KS,39.3492954742096,-101.726275374376
20183,pm25,2015,6.3476818375292,KS,39.7706798338957,-98.8096103555671
20185,pm25,2015,6.77570846968672,KS,38.0068613252197,-98.7366961235069
20187,pm25,2015,5.85948759731544,KS,37.5662667114094,-101.756205816555
20189,pm25,2015,6.11499169112509,KS,37.1901015548567,-101.322330188679
20191,pm25,2015,7.46367933490801,KS,37.3040763840544,-97.4068017362838
20193,pm25,2015,5.8898158721519,KS,39.3844335316456,-101.046200506329
20195,pm25,2015,5.95004683438854,KS,39.0044570143286,-99.8819963012329
20197,pm25,2015,6.87766651495817,KS,38.9847664681696,-96.1775917340139
20199,pm25,2015,5.58314542087542,KS,38.8885876767677,-101.76528956229
20201,pm25,2015,6.48697313157441,KS,39.7820272805656,-97.0540036385584
20203,pm25,2015,6.22689371978514,KS,38.4942978961504,-101.349383169203
20205,pm25,2015,7.91718070039324,KS,37.512576394941,-95.7412413540227
20207,pm25,2015,7.5178753218495,KS,37.8733027198549,-95.7394708673315
20209,pm25,2015,8.45801045535062,KS,39.1041426621377,-94.7079437624202
21001,pm25,2015,7.26446769725557,KY,37.1077587264151,-85.2790548831475
21003,pm25,2015,7.49286400631389,KY,36.7479094608138,-86.2080485167368
21005,pm25,2015,8.41618611269315,KY,38.028088511274,-84.9230641986835
21007,pm25,2015,8.0495520899503,KY,37.0442113347072,-88.9788457994908
21009,pm25,2015,7.81388617219548,KY,36.9967726507481,-85.9318167215991
21011,pm25,2015,7.59921500129411,KY,38.1394371236304,-83.7365985505996
21013,pm25,2015,7.61264793419539,KY,36.6879321459691,-83.7013524868426
21015,pm25,2015,9.20905482404828,KY,38.987094516501,-84.6797359352249
21017,pm25,2015,9.12708164223167,KY,38.202977833375,-84.246611963973
21019,pm25,2015,7.99950314722861,KY,38.4319076137419,-82.6665414900488
21021,pm25,2015,8.26410641882386,KY,37.6357766565841,-84.7994894414744
21023,pm25,2015,8.08062278039585,KY,38.7025590127238,-84.0700806079171
21025,pm25,2015,7.10158546260268,KY,37.5200884565499,-83.377671897968
21027,pm25,2015,8.11991667181814,KY,37.7703850690463,-86.4104752729448
21029,pm25,2015,8.43125726005463,KY,38.0229438945626,-85.6553647694398
21031,pm25,2015,7.38661954846336,KY,37.2189201024429,-86.6805344444444
21033,pm25,2015,9.02871009011091,KY,37.1274445779421,-87.8792396410967
21035,pm25,2015,8.50873344922159,KY,36.6201887150117,-88.3058166007905
21037,pm25,2015,9.32415414087407,KY,39.0350503398424,-84.4414464997343
21039,pm25,2015,8.21401338753918,KY,36.8543435932602,-88.9478672021944
21041,pm25,2015,8.49771890574415,KY,38.668555082786,-85.139329488484
21043,pm25,2015,7.22406452308802,KY,38.3135032720058,-83.0381429761905
21045,pm25,2015,6.75863428517706,KY,37.3033219241617,-84.9241729865246
21047,pm25,2015,9.1143056339666,KY,36.8109537299709,-87.4782026786559
21049,pm25,2015,8.7790653295145,KY,37.9868205093646,-84.1822380535198
21051,pm25,2015,6.86274595352048,KY,37.1696019512195,-83.7467822871606
21053,pm25,2015,6.9486427930296,KY,36.7139857379283,-85.1352183411215
21055,pm25,2015,9.0581014589372,KY,37.3324960601181,-88.0950669672571
21057,pm25,2015,6.47876018961494,KY,36.7788876458576,-85.3890963389732
21059,pm25,2015,9.11576629024582,KY,37.7477322835623,-87.0949684872124
21061,pm25,2015,7.31115563851657,KY,37.196771145465,-86.2553026807006
21063,pm25,2015,6.65183815206317,KY,38.1221350101885,-83.1065219434539
21065,pm25,2015,7.43672321292257,KY,37.7062726213195,-83.9889031693021
21067,pm25,2015,8.78198838348495,KY,38.0205227127514,-84.4966420039689
21069,pm25,2015,8.2732406781433,KY,38.3885682673543,-83.7083306593253
21071,pm25,2015,6.89500912321614,KY,37.5522987985095,-82.7385620567286
21073,pm25,2015,8.54638551425383,KY,38.1960459511007,-84.8675813716141
21075,pm25,2015,8.19848623367092,KY,36.5381781153677,-89.0350582122413
21077,pm25,2015,8.32837407381535,KY,38.7644008149959,-84.8429588194202
21079,pm25,2015,7.64558451040681,KY,37.6493379730369,-84.5756260998108
21081,pm25,2015,8.77627460060011,KY,38.6881022017679,-84.6020848025302
21083,pm25,2015,8.67651281646507,KY,36.741213337464,-88.6503508202904
21085,pm25,2015,8.22281806571895,KY,37.4690893964111,-86.3067274372718
21087,pm25,2015,7.63264689998223,KY,37.2656016699236,-85.5389555160775
21089,pm25,2015,7.74249212571119,KY,38.5554269303712,-82.8122692847467
21091,pm25,2015,8.33335143841214,KY,37.8680147927612,-86.8048036660829
21093,pm25,2015,8.60812291047251,KY,37.7460481832049,-85.917055308263
21095,pm25,2015,7.20852625862422,KY,36.8656267265524,-83.2327325192978
21097,pm25,2015,8.77168873766317,KY,38.4159679825958,-84.3148286639075
21099,pm25,2015,7.7451464509039,KY,37.2781554975548,-85.8858009451069
21101,pm25,2015,8.95786827654054,KY,37.8184827308108,-87.5643926616216
21103,pm25,2015,8.59686589063311,KY,38.4319017319668,-85.1795035871822
21105,pm25,2015,8.13712778253774,KY,36.6667258261934,-88.9599753977968
21107,pm25,2015,9.25887446994885,KY,37.3058667028985,-87.5231359057971
21109,pm25,2015,6.5185714006225,KY,37.4028005335705,-83.9937237438862
21111,pm25,2015,9.77015065884852,KY,38.201776693033,-85.6918009390147
21113,pm25,2015,8.52425791297905,KY,37.8844581031573,-84.587046204668
21115,pm25,2015,6.91153246788834,KY,37.8296008220586,-82.814005870012
21117,pm25,2015,9.45421688648886,KY,39.0131919853494,-84.5485812064863
21119,pm25,2015,6.57600990028141,KY,37.327588878013,-82.9405432644072
21121,pm25,2015,7.62887664115673,KY,36.9015865320077,-83.9152611234827
21123,pm25,2015,8.34121280701754,KY,37.5447973508067,-85.7233969351089
21125,pm25,2015,7.62537670240786,KY,37.0913973644412,-84.0878348451121
21127,pm25,2015,7.08318821752837,KY,38.0789943757881,-82.6816408322825
21129,pm25,2015,7.20454098262964,KY,37.5917802206162,-83.7016962343096
21131,pm25,2015,6.50802862776304,KY,37.1152546949602,-83.3763449867374
21133,pm25,2015,6.66613908519923,KY,37.1458296545536,-82.8071333985888
21135,pm25,2015,7.33468836697909,KY,38.5625349459265,-83.3470594304254
21137,pm25,2015,7.70008283404737,KY,37.4731214655242,-84.6698963624606
21139,pm25,2015,8.3797139415905,KY,37.1358150015758,-88.3508704380712
21141,pm25,2015,8.5171062712875,KY,36.859488928638,-86.8659231525992
21143,pm25,2015,8.37078470170796,KY,37.0607021169112,-88.0797858672119
21145,pm25,2015,8.91259167909708,KY,37.0480786379928,-88.6482881034088
21147,pm25,2015,6.4760175308642,KY,36.7157600786627,-84.4460896372774
21149,pm25,2015,8.42973856678208,KY,37.5132329136502,-87.219340509915
21151,pm25,2015,8.09073142517729,KY,37.7061611582807,-84.2874658533938
21153,pm25,2015,6.65410670891772,KY,37.7298173404335,-83.0562600240006
21155,pm25,2015,8.42198048234107,KY,37.5695908425832,-85.2872160595358
21157,pm25,2015,8.54137860213686,KY,36.8983036981684,-88.3393530145001
21159,pm25,2015,6.66051930853121,KY,37.8305449764096,-82.5169121509784
21161,pm25,2015,8.5678629782733,KY,38.6163980903373,-83.7885424185249
21163,pm25,2015,8.23021807740717,KY,37.9343004300399,-86.1328682120132
21165,pm25,2015,6.21115453060577,KY,37.9394506501744,-83.5983956549318
21167,pm25,2015,8.4309579410248,KY,37.785008082134,-84.8497035910178
21169,pm25,2015,6.96019454896524,KY,36.9908192890385,-85.6415975344093
21171,pm25,2015,7.03383367326462,KY,36.7083274833531,-85.7299190641248
21173,pm25,2015,8.43139587267444,KY,38.0357763953357,-83.9174570134722
21175,pm25,2015,6.3711525468649,KY,37.9127480715363,-83.2665509444804
21177,pm25,2015,8.8910341147338,KY,37.2380920981618,-87.1470603035017
21179,pm25,2015,8.37281109814214,KY,37.8180170914198,-85.4603349218408
21181,pm25,2015,8.44913999579538,KY,38.3276533566924,-84.0237962578837
21183,pm25,2015,8.40044071344686,KY,37.4650579691301,-86.8642664541565
21185,pm25,2015,8.66251235509649,KY,38.3728441922541,-85.4595336593939
21187,pm25,2015,7.93003484641638,KY,38.5319333179596,-84.8319674937736
21189,pm25,2015,6.73602142376446,KY,37.4520920504732,-83.6841078023133
21191,pm25,2015,8.49115842777442,KY,38.715798057404,-84.3597324998319
21193,pm25,2015,7.27369483491223,KY,37.2576283435497,-83.2011051372249
21195,pm25,2015,6.56766471887303,KY,37.4635065068282,-82.4205685869833
21197,pm25,2015,7.30931519226195,KY,37.8522966701023,-83.8811471259811
21199,pm25,2015,7.61292600082457,KY,37.0928204684205,-84.6146326816041
21201,pm25,2015,7.38943095968449,KY,38.5208237510955,-84.0488590709904
21203,pm25,2015,7.13554700046904,KY,37.3816138778143,-84.3483948874296
21205,pm25,2015,7.12954460549436,KY,38.1946234603351,-83.4423182959757
21207,pm25,2015,7.14140141873043,KY,37.029332627384,-85.0593089097637
21209,pm25,2015,8.76791822652789,KY,38.2316941809934,-84.5705777457444
21211,pm25,2015,8.94196455934782,KY,38.2135119812711,-85.2302542876836
21213,pm25,2015,8.50908445258845,KY,36.7332837883073,-86.5721081491314
21215,pm25,2015,7.93634366684251,KY,38.0597159369322,-85.3509266221206
21217,pm25,2015,8.17686572454308,KY,37.3504025987272,-85.3434309725849
21219,pm25,2015,8.53016932744783,KY,36.811764117175,-87.1714442375602
21221,pm25,2015,8.32447051119325,KY,36.8470480159007,-87.8361977822721
21223,pm25,2015,7.73587807923714,KY,38.6207037802248,-85.3325441480304
21225,pm25,2015,8.87444595388819,KY,37.6533134803758,-87.9269310854934
21227,pm25,2015,8.45186332791409,KY,36.9703967941507,-86.4345566322764
21229,pm25,2015,8.18478921737646,KY,37.7386607237347,-85.1908468379278
21231,pm25,2015,6.95237301061836,KY,36.8378854898381,-84.8445898813242
21233,pm25,2015,8.88678837163204,KY,37.4997120108656,-87.6869578151384
21235,pm25,2015,7.43587022701125,KY,36.8096940511266,-84.1410092039173
21237,pm25,2015,6.36985572263766,KY,37.7406207205982,-83.5109082256968
21239,pm25,2015,8.63672010144753,KY,38.0500681583063,-84.7272723685793
22001,pm25,2015,7.76837732990141,LA,30.2785553057161,-92.3517802810289
22003,pm25,2015,6.96007220695544,LA,30.6693876339078,-92.7743354098742
22005,pm25,2015,8.23214572149419,LA,30.2485244060999,-90.9340237457445
22007,pm25,2015,7.21790567951838,LA,29.9229622304769,-91.0664654839674
22009,pm25,2015,7.39428433793644,LA,31.0535876833123,-92.0625897250018
22011,pm25,2015,7.09022319150726,LA,30.7338853845291,-93.2871192993774
22013,pm25,2015,7.65083206158991,LA,32.3888998258204,-93.0801703197938
22015,pm25,2015,9.04825746775062,LA,32.5556952572684,-93.6566926499628
22017,pm25,2015,9.30858245602407,LA,32.4720736128706,-93.8008649243634
22019,pm25,2015,8.01477027131059,LA,30.2275328306565,-93.2614998609728
22021,pm25,2015,6.70437815436242,LA,32.078221654165,-92.1037457954994
22023,pm25,2015,6.6387617619535,LA,29.9566975727446,-93.2121366720281
22025,pm25,2015,6.79416004708369,LA,31.6969336216008,-91.8244292591525
22027,pm25,2015,7.66494426228555,LA,32.8336751439372,-93.0330623902297
22029,pm25,2015,7.26407087743733,LA,31.5927846844684,-91.5459593410816
22031,pm25,2015,7.74974018494898,LA,32.104980994898,-93.7767428008704
22033,pm25,2015,8.77060661545172,LA,30.4624924445272,-91.1009549922644
22035,pm25,2015,7.67676369119732,LA,32.7709695192679,-91.1951497873437
22037,pm25,2015,7.21387704593674,LA,30.826837948389,-91.0892085903192
22039,pm25,2015,7.70000831096987,LA,30.6857236434793,-92.3621941384181
22041,pm25,2015,7.40424411518274,LA,32.1438134636683,-91.6962444118072
22043,pm25,2015,6.79952046080057,LA,31.5341493522793,-92.5428636335111
22045,pm25,2015,8.10764496777717,LA,29.994196664391,-91.8102440770071
22047,pm25,2015,8.10018963997963,LA,30.2721011321772,-91.2343583939857
22049,pm25,2015,7.35512824996928,LA,32.2806567408136,-92.6459825857196
22051,pm25,2015,8.48673697326564,LA,29.9452605522573,-90.1532123573582
22053,pm25,2015,7.68373585807432,LA,30.240194429322,-92.7380502310565
22055,pm25,2015,7.89960668035635,LA,30.2052169412126,-92.0437620133768
22057,pm25,2015,7.47578622666584,LA,29.6799932702091,-90.6153443364688
22059,pm25,2015,7.03210244526528,LA,31.7305567629281,-92.1726003156481
22061,pm25,2015,8.05343350337007,LA,32.5492612731358,-92.6479269819193
22063,pm25,2015,7.26978469631169,LA,30.4833887843094,-90.840789926265
22065,pm25,2015,8.15677308773671,LA,32.3976510047135,-91.1968363681469
22067,pm25,2015,7.38931598305872,LA,32.7863924586297,-91.8861490868151
22069,pm25,2015,7.94358443132993,LA,31.7594835692261,-93.0973771874842
22071,pm25,2015,9.12529706906631,LA,29.9726977927982,-90.052829176422
22073,pm25,2015,7.8745645193859,LA,32.5143470387718,-92.1296166959407
22075,pm25,2015,7.73936863206319,LA,29.7217574950091,-89.9010837774499
22077,pm25,2015,7.65215090649943,LA,30.6710682922551,-91.5001027980002
22079,pm25,2015,7.44441827182725,LA,31.2845796448679,-92.4574310197321
22081,pm25,2015,7.50625354306457,LA,32.0546268617314,-93.30761400286
22083,pm25,2015,7.64565807237636,LA,32.4410881495778,-91.7147062195416
22085,pm25,2015,7.12311566458961,LA,31.5818856806834,-93.5666880699872
22087,pm25,2015,8.96049757751344,LA,29.9282415689333,-89.9344389029724
22089,pm25,2015,8.30449741151951,LA,29.9393968851838,-90.3767713016294
22091,pm25,2015,6.91481501294296,LA,30.7883361421048,-90.6938742211908
22093,pm25,2015,8.26418654420415,LA,30.0207677223781,-90.7372137770338
22095,pm25,2015,8.6671567141364,LA,30.0715008862468,-90.5134113426531
22097,pm25,2015,7.67854813069654,LA,30.5140302743932,-92.1112914312098
